,study_ID,Study,Site,Latitude,Longitude,max_Depth,mean_Depth,min_Depth,trajectory_ID,sample_size,sample_unit_size_sq_m,year,period,rawDate,sasDate,biomass_KG_wet_per_sq_m,Stipe_Density_num_per_sq_m,individual_per_sq_m,percent_cover,biomass_KG_wet_per_sq_m_STD,Stipe_Density_num_per_sq_m_STD,individual_per_sq_m_STD,percent_cover_STD,focalKelp,focalKelp_STD,focalUnit,elapsed,ROC,len,ECOREGION,PROVINCE,REALM
3979,11,KelpCover_Temperate_Australia,Pearsons Point.Tinderbox Reserve.TAS.3,-43.053398,147.342102,5,5,5,377,20,0.25,2002,15,15379,02/08/2002,NA,NA,NA,64.2,NA,NA,NA,43.09549,64.2,43.09548761,1,136,0.591977334,24,Bassian,Southeast Australian Shelf,Temperate Australasia
3980,11,KelpCover_Temperate_Australia,Pearsons Point.Tinderbox Reserve.TAS.3,-43.053398,147.342102,5,5,5,377,20,0.25,2004,16,16140,03/10/2004,NA,NA,NA,64.8,NA,NA,NA,36.11327,64.8,36.11327209,1,761,0.004464782,24,Bassian,Southeast Australian Shelf,Temperate Australasia
3981,11,KelpCover_Temperate_Australia,Pearsons Point.Tinderbox Reserve.TAS.3,-43.053398,147.342102,5,5,5,377,20,0.25,2005,17,16531,04/05/2005,NA,NA,NA,71.2,NA,NA,NA,25.69784,71.2,25.69783935,1,391,0.087984349,24,Bassian,Southeast Australian Shelf,Temperate Australasia
3982,11,KelpCover_Temperate_Australia,Pearsons Point.Tinderbox Reserve.TAS.3,-43.053398,147.342102,5,5,5,377,20,0.25,2006,18,16875,03/15/2006,NA,NA,NA,52.7,NA,NA,NA,36.51258,52.7,36.51257894,1,344,-0.319463537,24,Bassian,Southeast Australian Shelf,Temperate Australasia
3983,11,KelpCover_Temperate_Australia,Pearsons Point.Tinderbox Reserve.TAS.3,-43.053398,147.342102,5,5,5,377,20,0.25,2007,19,17248,03/23/2007,NA,NA,NA,78.8,NA,NA,NA,29.71726,78.8,29.71726417,1,373,0.393938812,24,Bassian,Southeast Australian Shelf,Temperate Australasia
3984,11,KelpCover_Temperate_Australia,Pearsons Point.Tinderbox Reserve.TAS.3,-43.053398,147.342102,5,5,5,377,20,0.25,2008,20,17603,03/12/2008,NA,NA,NA,62.8,NA,NA,NA,29.89385,62.8,29.89384728,1,355,-0.233510934,24,Bassian,Southeast Australian Shelf,Temperate Australasia
3985,11,KelpCover_Temperate_Australia,Pearsons Point.Tinderbox Reserve.TAS.3,-43.053398,147.342102,5,5,5,377,20,0.25,2009,21,17975,03/19/2009,NA,NA,NA,75.4,NA,NA,NA,22.03442,75.4,22.03442283,1,372,0.179534319,24,Bassian,Southeast Australian Shelf,Temperate Australasia
3986,11,KelpCover_Temperate_Australia,Pearsons Point.Tinderbox Reserve.TAS.3,-43.053398,147.342102,5,5,5,377,20,0.25,2010,22,18372,04/20/2010,NA,NA,NA,60.3,NA,NA,NA,39.8221,60.3,39.82210442,1,397,-0.205602787,24,Bassian,Southeast Australian Shelf,Temperate Australasia
3987,11,KelpCover_Temperate_Australia,Pearsons Point.Tinderbox Reserve.TAS.3,-43.053398,147.342102,5,5,5,377,20,0.25,2011,23,18680,02/22/2011,NA,NA,NA,78.8,NA,NA,NA,31.03411,78.8,31.03410687,1,308,0.317317926,24,Bassian,Southeast Australian Shelf,Temperate Australasia
3988,11,KelpCover_Temperate_Australia,Pearsons Point.Tinderbox Reserve.TAS.3,-43.053398,147.342102,5,5,5,377,20,0.25,2012,24,19051,02/28/2012,NA,NA,NA,83.7,NA,NA,NA,26.77214,83.7,26.77213791,1,371,0.059391009,24,Bassian,Southeast Australian Shelf,Temperate Australasia
3989,11,KelpCover_Temperate_Australia,Penguin Point. 10m.North West.TAS.9,-41.116001,146.120804,10,10,10,378,20,0.25,1999,1,14251,01/07/1999,NA,NA,NA,0,NA,NA,NA,0,0,0,1,NA,NA,2,Bassian,Southeast Australian Shelf,Temperate Australasia
3990,11,KelpCover_Temperate_Australia,Penguin Point. 10m.North West.TAS.9,-41.116001,146.120804,10,10,10,378,20,0.25,2007,2,17233,03/08/2007,NA,NA,NA,0.5,NA,NA,NA,1.572795,0.5,1.572795031,1,2982,9999,2,Bassian,Southeast Australian Shelf,Temperate Australasia
3991,11,KelpCover_Temperate_Australia,Penguin. 5m.North West.TAS.9,-41.10429,146.073456,5,5,5,379,20,0.25,1999,1,14313,03/10/1999,NA,NA,NA,0.4,NA,NA,NA,1.788854,0.4,1.788854382,1,NA,NA,2,Bassian,Southeast Australian Shelf,Temperate Australasia
3992,11,KelpCover_Temperate_Australia,Penguin. 5m.North West.TAS.9,-41.10429,146.073456,5,5,5,379,20,0.25,2007,2,17231,03/06/2007,NA,NA,NA,2.8,NA,NA,NA,11.61487,2.8,11.6148725,1,2918,0.243572201,2,Bassian,Southeast Australian Shelf,Temperate Australasia
3993,11,KelpCover_Temperate_Australia,Penneshaw East.Encounter Bay.SA.36,-35.72509,138.000061,10,10,10,380,20,0.25,2005,1,16511,03/16/2005,NA,NA,NA,17.3,NA,NA,NA,31.33705,17.3,31.33704719,1,NA,NA,3,South Australian Gulfs,Southwest Australian Shelf,Temperate Australasia
3994,11,KelpCover_Temperate_Australia,Penneshaw East.Encounter Bay.SA.36,-35.72509,138.000061,10,10,10,380,20,0.25,2006,2,16867,03/07/2006,NA,NA,NA,27.8,NA,NA,NA,30.64156,27.8,30.64156104,1,356,0.486654092,3,South Australian Gulfs,Southwest Australian Shelf,Temperate Australasia
3995,11,KelpCover_Temperate_Australia,Penneshaw East.Encounter Bay.SA.36,-35.72509,138.000061,10,10,10,380,20,0.25,2007,3,17222,02/25/2007,NA,NA,NA,21.3,NA,NA,NA,30.60977,21.3,30.60976796,1,355,-0.274018727,3,South Australian Gulfs,Southwest Australian Shelf,Temperate Australasia
3996,11,KelpCover_Temperate_Australia,Petrel Rock East.Bunurong.VIC.30,-38.656483,145.693817,5,5,5,381,20,0.25,1999,1,14403,06/08/1999,NA,NA,NA,0.4,NA,NA,NA,1.788854,0.4,1.788854382,1,NA,NA,1,Bassian,Southeast Australian Shelf,Temperate Australasia
3997,11,KelpCover_Temperate_Australia,Phantom Rocks.Port Davey.TAS.16,-43.29129,145.957047,5,5,5,382,20,0.25,1998,1,13960,03/22/1998,NA,NA,NA,1.6,NA,NA,NA,4.235191,1.6,4.235190917,1,NA,NA,1,Bassian,Southeast Australian Shelf,Temperate Australasia
3998,11,KelpCover_Temperate_Australia,Piggery. 5m.North West.TAS.9,-41.116501,146.104385,5,5,5,383,15,0.25,1999,1,14313,03/10/1999,NA,NA,NA,0,NA,NA,NA,0,0,0,1,NA,NA,2,Bassian,Southeast Australian Shelf,Temperate Australasia
3999,11,KelpCover_Temperate_Australia,Piggery. 5m.North West.TAS.9,-41.116501,146.104385,5,5,5,383,20,0.25,2007,2,17231,03/06/2007,NA,NA,NA,0.2,NA,NA,NA,0.894427,0.2,0.894427191,1,2918,9999,2,Bassian,Southeast Australian Shelf,Temperate Australasia
4000,11,KelpCover_Temperate_Australia,Pillar Point.Wilsons Promontory.VIC.31,-39.041119,146.303375,10,10,10,384,20,0.25,1999,1,14579,12/01/1999,NA,NA,NA,8.5,NA,NA,NA,19.00554,8.5,19.00553936,1,NA,NA,2,Cape Howe,Southeast Australian Shelf,Temperate Australasia
4001,11,KelpCover_Temperate_Australia,Pillar Point.Wilsons Promontory.VIC.31,-39.041119,146.303375,10,10,10,384,20,0.25,2000,2,14929,11/15/2000,NA,NA,NA,3.2,NA,NA,NA,6.72466,3.2,6.724660038,1,350,-1.019480951,2,Cape Howe,Southeast Australian Shelf,Temperate Australasia
4002,11,KelpCover_Temperate_Australia,Plantation Point North.Jervis Bay.NSW.26,-35.070217,150.69838,5,5,5,385,20,0.25,1996,1,13289,05/20/1996,NA,NA,NA,76.7,NA,NA,NA,22.73208,76.7,22.73207796,1,NA,NA,10,Cape Howe,Southeast Australian Shelf,Temperate Australasia
4003,11,KelpCover_Temperate_Australia,Plantation Point North.Jervis Bay.NSW.26,-35.070217,150.69838,5,5,5,385,15,0.25,2000,2,14738,05/08/2000,NA,NA,NA,73.6,NA,NA,NA,29.46378,73.6,29.46377922,1,1449,-0.010399588,10,Cape Howe,Southeast Australian Shelf,Temperate Australasia
4004,11,KelpCover_Temperate_Australia,Plantation Point North.Jervis Bay.NSW.26,-35.070217,150.69838,5,5,5,385,20,0.25,2001,3,15131,06/05/2001,NA,NA,NA,58.5,NA,NA,NA,31.89374,58.5,31.89373804,1,393,-0.213404768,10,Cape Howe,Southeast Australian Shelf,Temperate Australasia
4005,11,KelpCover_Temperate_Australia,Plantation Point North.Jervis Bay.NSW.26,-35.070217,150.69838,5,5,5,385,20,0.25,2003,4,15826,05/01/2003,NA,NA,NA,69.9,NA,NA,NA,31.98997,69.9,31.98996553,1,695,0.093566484,10,Cape Howe,Southeast Australian Shelf,Temperate Australasia
4006,11,KelpCover_Temperate_Australia,Plantation Point North.Jervis Bay.NSW.26,-35.070217,150.69838,5,5,5,385,20,0.25,2004,5,16217,05/26/2004,NA,NA,NA,65,NA,NA,NA,31.89786,65,31.89786332,1,391,-0.067892015,10,Cape Howe,Southeast Australian Shelf,Temperate Australasia
4007,11,KelpCover_Temperate_Australia,Plantation Point North.Jervis Bay.NSW.26,-35.070217,150.69838,5,5,5,385,20,0.25,2005,6,16589,06/02/2005,NA,NA,NA,67.5,NA,NA,NA,30.29591,67.5,30.29590905,1,372,0.037055524,10,Cape Howe,Southeast Australian Shelf,Temperate Australasia
4008,11,KelpCover_Temperate_Australia,Plantation Point North.Jervis Bay.NSW.26,-35.070217,150.69838,5,5,5,385,20,0.25,2006,7,16948,05/27/2006,NA,NA,NA,59.1,NA,NA,NA,30.91908,59.1,30.91907944,1,359,-0.135210334,10,Cape Howe,Southeast Australian Shelf,Temperate Australasia
4009,11,KelpCover_Temperate_Australia,Plantation Point North.Jervis Bay.NSW.26,-35.070217,150.69838,5,5,5,385,20,0.25,2007,8,17303,05/17/2007,NA,NA,NA,65.6,NA,NA,NA,34.00681,65.6,34.00681046,1,355,0.107357543,10,Cape Howe,Southeast Australian Shelf,Temperate Australasia
4010,11,KelpCover_Temperate_Australia,Plantation Point North.Jervis Bay.NSW.26,-35.070217,150.69838,5,5,5,385,20,0.25,2008,9,17671,05/19/2008,NA,NA,NA,82.9,NA,NA,NA,30.76208,82.9,30.76207508,1,368,0.232310281,10,Cape Howe,Southeast Australian Shelf,Temperate Australasia
4011,11,KelpCover_Temperate_Australia,Plantation Point North.Jervis Bay.NSW.26,-35.070217,150.69838,5,5,5,385,20,0.25,2009,10,18046,05/29/2009,NA,NA,NA,89.9,NA,NA,NA,17.0507,89.9,17.0506984,1,375,0.078955245,10,Cape Howe,Southeast Australian Shelf,Temperate Australasia
4012,11,KelpCover_Temperate_Australia,Plantation Point South.Jervis Bay.NSW.26,-35.072266,150.699127,5,5,5,386,20,0.25,2001,1,15132,06/06/2001,NA,NA,NA,72.5,NA,NA,NA,36.93451,72.5,36.93450818,1,NA,NA,8,Cape Howe,Southeast Australian Shelf,Temperate Australasia
4013,11,KelpCover_Temperate_Australia,Plantation Point South.Jervis Bay.NSW.26,-35.072266,150.699127,5,5,5,386,20,0.25,2003,2,15834,05/09/2003,NA,NA,NA,56,NA,NA,NA,47.16823,56,47.16823195,1,702,-0.134359383,8,Cape Howe,Southeast Australian Shelf,Temperate Australasia
4014,11,KelpCover_Temperate_Australia,Plantation Point South.Jervis Bay.NSW.26,-35.072266,150.699127,5,5,5,386,20,0.25,2004,3,16217,05/26/2004,NA,NA,NA,51,NA,NA,NA,35.09086,51,35.09085951,1,383,-0.089191626,8,Cape Howe,Southeast Australian Shelf,Temperate Australasia
4015,11,KelpCover_Temperate_Australia,Plantation Point South.Jervis Bay.NSW.26,-35.072266,150.699127,5,5,5,386,20,0.25,2005,4,16589,06/02/2005,NA,NA,NA,54.9,NA,NA,NA,47.84393,54.9,47.84393489,1,372,0.07235064,8,Cape Howe,Southeast Australian Shelf,Temperate Australasia
4016,11,KelpCover_Temperate_Australia,Plantation Point South.Jervis Bay.NSW.26,-35.072266,150.699127,5,5,5,386,20,0.25,2006,5,16945,05/24/2006,NA,NA,NA,54.5,NA,NA,NA,35.20093,54.5,35.20092702,1,356,-0.007502652,8,Cape Howe,Southeast Australian Shelf,Temperate Australasia
4017,11,KelpCover_Temperate_Australia,Plantation Point South.Jervis Bay.NSW.26,-35.072266,150.699127,5,5,5,386,20,0.25,2007,6,17300,05/14/2007,NA,NA,NA,91,NA,NA,NA,20.22505,91,20.22504961,1,355,0.527460925,8,Cape Howe,Southeast Australian Shelf,Temperate Australasia
4018,11,KelpCover_Temperate_Australia,Plantation Point South.Jervis Bay.NSW.26,-35.072266,150.699127,5,5,5,386,20,0.25,2008,7,17672,05/20/2008,NA,NA,NA,80.8,NA,NA,NA,32.51817,80.8,32.51817306,1,372,-0.116725398,8,Cape Howe,Southeast Australian Shelf,Temperate Australasia
4019,11,KelpCover_Temperate_Australia,Plantation Point South.Jervis Bay.NSW.26,-35.072266,150.699127,5,5,5,386,20,0.25,2009,8,18046,05/29/2009,NA,NA,NA,62.8,NA,NA,NA,41.99449,62.8,41.99448585,1,374,-0.246125658,8,Cape Howe,Southeast Australian Shelf,Temperate Australasia
4020,11,KelpCover_Temperate_Australia,Point Drummond.Eyre Peninsula.SA.38,-34.174702,135.26001,10,10,10,387,10,0.25,2007,1,17496,11/26/2007,NA,NA,NA,6.4,NA,NA,NA,8.422193,6.4,8.422192905,1,NA,NA,1,South Australian Gulfs,Southwest Australian Shelf,Temperate Australasia
4021,11,KelpCover_Temperate_Australia,Point Holme Lookout.Maria Island Vincinity.TAS.2,-42.553051,147.948135,5,5,5,389,20,0.25,1992,1,11899,07/30/1992,NA,NA,NA,15.2,NA,NA,NA,21.2692,15.2,21.26920185,1,NA,NA,24,Bassian,Southeast Australian Shelf,Temperate Australasia
4022,11,KelpCover_Temperate_Australia,Point Holme Lookout.Maria Island Vincinity.TAS.2,-42.553051,147.948135,5,5,5,389,20,0.25,1993,2,12207,06/03/1993,NA,NA,NA,19.8,NA,NA,NA,31.17286,19.8,31.17286269,1,308,0.313529782,24,Bassian,Southeast Australian Shelf,Temperate Australasia
4023,11,KelpCover_Temperate_Australia,Point Holme Lookout.Maria Island Vincinity.TAS.2,-42.553051,147.948135,5,5,5,389,20,0.25,1993,3,12331,10/05/1993,NA,NA,NA,19.2,NA,NA,NA,19.62169,19.2,19.6216851,1,124,-0.090639906,24,Bassian,Southeast Australian Shelf,Temperate Australasia
4024,11,KelpCover_Temperate_Australia,Point Holme Lookout.Maria Island Vincinity.TAS.2,-42.553051,147.948135,5,5,5,389,20,0.25,1995,4,12925,05/22/1995,NA,NA,NA,24.5,NA,NA,NA,25.95441,24.5,25.95441348,1,594,0.149889523,24,Bassian,Southeast Australian Shelf,Temperate Australasia
4025,11,KelpCover_Temperate_Australia,Point Holme Lookout.Maria Island Vincinity.TAS.2,-42.553051,147.948135,5,5,5,389,20,0.25,1996,5,13213,03/05/1996,NA,NA,NA,23.5,NA,NA,NA,24.8098,23.5,24.80980282,1,288,-0.052850529,24,Bassian,Southeast Australian Shelf,Temperate Australasia
4026,11,KelpCover_Temperate_Australia,Point Holme Lookout.Maria Island Vincinity.TAS.2,-42.553051,147.948135,5,5,5,389,20,0.25,1997,6,13626,04/22/1997,NA,NA,NA,37.2,NA,NA,NA,27.00799,37.2,27.00799102,1,413,0.406204289,24,Bassian,Southeast Australian Shelf,Temperate Australasia
4027,11,KelpCover_Temperate_Australia,Point Holme Lookout.Maria Island Vincinity.TAS.2,-42.553051,147.948135,5,5,5,389,20,0.25,1997,7,13780,09/23/1997,NA,NA,NA,47,NA,NA,NA,34.91041,47,34.91041166,1,154,0.554608029,24,Bassian,Southeast Australian Shelf,Temperate Australasia
4028,11,KelpCover_Temperate_Australia,Point Holme Lookout.Maria Island Vincinity.TAS.2,-42.553051,147.948135,5,5,5,389,20,0.25,1998,8,13998,04/29/1998,NA,NA,NA,30.7,NA,NA,NA,30.18034,30.7,30.18033518,1,218,-0.713552646,24,Bassian,Southeast Australian Shelf,Temperate Australasia
4029,11,KelpCover_Temperate_Australia,Point Holme Lookout.Maria Island Vincinity.TAS.2,-42.553051,147.948135,5,5,5,389,20,0.25,1999,9,14347,04/13/1999,NA,NA,NA,34,NA,NA,NA,30.60788,34,30.60787652,1,349,0.106851711,24,Bassian,Southeast Australian Shelf,Temperate Australasia
4030,11,KelpCover_Temperate_Australia,Point Holme Lookout.Maria Island Vincinity.TAS.2,-42.553051,147.948135,5,5,5,389,20,0.25,1999,10,14502,09/15/1999,NA,NA,NA,46.2,NA,NA,NA,41.28922,46.2,41.28922378,1,155,0.722533482,24,Bassian,Southeast Australian Shelf,Temperate Australasia
4031,11,KelpCover_Temperate_Australia,Point Holme Lookout.Maria Island Vincinity.TAS.2,-42.553051,147.948135,5,5,5,389,20,0.25,2000,11,14691,03/22/2000,NA,NA,NA,25.4,NA,NA,NA,26.8336,25.4,26.8336003,1,189,-1.15610442,24,Bassian,Southeast Australian Shelf,Temperate Australasia
4032,11,KelpCover_Temperate_Australia,Point Holme Lookout.Maria Island Vincinity.TAS.2,-42.553051,147.948135,5,5,5,389,20,0.25,2000,12,14873,09/20/2000,NA,NA,NA,43.2,NA,NA,NA,32.56346,43.2,32.56346031,1,182,1.065830248,24,Bassian,Southeast Australian Shelf,Temperate Australasia
4033,11,KelpCover_Temperate_Australia,Point Holme Lookout.Maria Island Vincinity.TAS.2,-42.553051,147.948135,5,5,5,389,20,0.25,2001,13,15069,04/04/2001,NA,NA,NA,16.2,NA,NA,NA,14.69551,16.2,14.69550594,1,196,-1.82779533,24,Bassian,Southeast Australian Shelf,Temperate Australasia
4034,11,KelpCover_Temperate_Australia,Point Holme Lookout.Maria Island Vincinity.TAS.2,-42.553051,147.948135,5,5,5,389,20,0.25,2001,14,15236,09/18/2001,NA,NA,NA,23.1,NA,NA,NA,33.11527,23.1,33.11526918,1,167,0.776038966,24,Bassian,Southeast Australian Shelf,Temperate Australasia
4035,11,KelpCover_Temperate_Australia,Point Holme Lookout.Maria Island Vincinity.TAS.2,-42.553051,147.948135,5,5,5,389,20,0.25,2002,15,15391,02/20/2002,NA,NA,NA,17.3,NA,NA,NA,27.45542,17.3,27.45541841,1,155,-0.681311702,24,Bassian,Southeast Australian Shelf,Temperate Australasia
4036,11,KelpCover_Temperate_Australia,Point Holme Lookout.Maria Island Vincinity.TAS.2,-42.553051,147.948135,5,5,5,389,20,0.25,2004,16,16154,03/24/2004,NA,NA,NA,6.4,NA,NA,NA,15.79607,6.4,15.7960688,1,763,-0.476025831,24,Bassian,Southeast Australian Shelf,Temperate Australasia
4037,11,KelpCover_Temperate_Australia,Point Holme Lookout.Maria Island Vincinity.TAS.2,-42.553051,147.948135,5,5,5,389,20,0.25,2005,17,16490,02/23/2005,NA,NA,NA,8.2,NA,NA,NA,19.42218,8.2,19.4221794,1,336,0.269411187,24,Bassian,Southeast Australian Shelf,Temperate Australasia
4038,11,KelpCover_Temperate_Australia,Point Holme Lookout.Maria Island Vincinity.TAS.2,-42.553051,147.948135,5,5,5,389,20,0.25,2006,18,16866,03/06/2006,NA,NA,NA,8.8,NA,NA,NA,26.14454,8.8,26.14453752,1,376,0.068598581,24,Bassian,Southeast Australian Shelf,Temperate Australasia
4039,11,KelpCover_Temperate_Australia,Point Holme Lookout.Maria Island Vincinity.TAS.2,-42.553051,147.948135,5,5,5,389,20,0.25,2006,19,17108,11/03/2006,NA,NA,NA,15.6,NA,NA,NA,29.36235,15.6,29.3623461,1,242,0.864101798,24,Bassian,Southeast Australian Shelf,Temperate Australasia
4040,11,KelpCover_Temperate_Australia,Point Holme Lookout.Maria Island Vincinity.TAS.2,-42.553051,147.948135,5,5,5,389,20,0.25,2007,20,17247,03/22/2007,NA,NA,NA,1,NA,NA,NA,4.02623,1,4.026229789,1,139,-7.218997852,24,Bassian,Southeast Australian Shelf,Temperate Australasia
4041,11,KelpCover_Temperate_Australia,Point Holme Lookout.Maria Island Vincinity.TAS.2,-42.553051,147.948135,5,5,5,389,20,0.25,2008,21,17609,03/18/2008,NA,NA,NA,1.5,NA,NA,NA,4.718385,1.5,4.718385094,1,362,0.409105334,24,Bassian,Southeast Australian Shelf,Temperate Australasia
4042,11,KelpCover_Temperate_Australia,Point Holme Lookout.Maria Island Vincinity.TAS.2,-42.553051,147.948135,5,5,5,389,20,0.25,2009,22,17980,03/24/2009,NA,NA,NA,5,NA,NA,NA,17.30835,5,17.30834907,1,371,1.185312849,24,Bassian,Southeast Australian Shelf,Temperate Australasia
4043,11,KelpCover_Temperate_Australia,Point Holme Lookout.Maria Island Vincinity.TAS.2,-42.553051,147.948135,5,5,5,389,20,0.25,2010,23,18379,04/27/2010,NA,NA,NA,1.5,NA,NA,NA,6.708204,1.5,6.708203933,1,399,-1.102132999,24,Bassian,Southeast Australian Shelf,Temperate Australasia
4044,11,KelpCover_Temperate_Australia,Point Holme Lookout.Maria Island Vincinity.TAS.2,-42.553051,147.948135,5,5,5,389,20,0.25,2011,24,18683,02/25/2011,NA,NA,NA,4,NA,NA,NA,17.88854,4,17.88854382,1,304,1.178446989,24,Bassian,Southeast Australian Shelf,Temperate Australasia
4045,11,KelpCover_Temperate_Australia,Point Leseuer.Maria External.TAS.0,-42.66082,148.006973,5,5,5,390,20,0.25,1992,1,11780,04/02/1992,NA,NA,NA,37.8,NA,NA,NA,26.54014,37.8,26.54013842,1,NA,NA,25,Bassian,Southeast Australian Shelf,Temperate Australasia
4046,11,KelpCover_Temperate_Australia,Point Leseuer.Maria External.TAS.0,-42.66082,148.006973,5,5,5,390,20,0.25,1992,2,11940,09/09/1992,NA,NA,NA,26.3,NA,NA,NA,38.56519,26.3,38.56518747,1,160,-0.828067779,25,Bassian,Southeast Australian Shelf,Temperate Australasia
4047,11,KelpCover_Temperate_Australia,Point Leseuer.Maria External.TAS.0,-42.66082,148.006973,5,5,5,390,20,0.25,1993,3,12201,05/28/1993,NA,NA,NA,20.4,NA,NA,NA,26.21048,20.4,26.21048404,1,261,-0.355501657,25,Bassian,Southeast Australian Shelf,Temperate Australasia
4048,11,KelpCover_Temperate_Australia,Point Leseuer.Maria External.TAS.0,-42.66082,148.006973,5,5,5,390,20,0.25,1993,4,12312,09/16/1993,NA,NA,NA,28.9,NA,NA,NA,37.13687,28.9,37.13687343,1,111,1.146117298,25,Bassian,Southeast Australian Shelf,Temperate Australasia
4049,11,KelpCover_Temperate_Australia,Point Leseuer.Maria External.TAS.0,-42.66082,148.006973,5,5,5,390,20,0.25,1995,5,12934,05/31/1995,NA,NA,NA,19.9,NA,NA,NA,20.44222,19.9,20.44221638,1,622,-0.219104117,25,Bassian,Southeast Australian Shelf,Temperate Australasia
4050,11,KelpCover_Temperate_Australia,Point Leseuer.Maria External.TAS.0,-42.66082,148.006973,5,5,5,390,20,0.25,1996,6,13235,03/27/1996,NA,NA,NA,8.4,NA,NA,NA,15.25364,8.4,15.25364495,1,301,-1.046590536,25,Bassian,Southeast Australian Shelf,Temperate Australasia
4051,11,KelpCover_Temperate_Australia,Point Leseuer.Maria External.TAS.0,-42.66082,148.006973,5,5,5,390,20,0.25,1997,7,13626,04/22/1997,NA,NA,NA,18.8,NA,NA,NA,23.58769,18.8,23.58768635,1,391,0.752569287,25,Bassian,Southeast Australian Shelf,Temperate Australasia
4052,11,KelpCover_Temperate_Australia,Point Leseuer.Maria External.TAS.0,-42.66082,148.006973,5,5,5,390,20,0.25,1997,8,13766,09/09/1997,NA,NA,NA,14,NA,NA,NA,20.38575,14,20.38575354,1,140,-0.769110943,25,Bassian,Southeast Australian Shelf,Temperate Australasia
4053,11,KelpCover_Temperate_Australia,Point Leseuer.Maria External.TAS.0,-42.66082,148.006973,5,5,5,390,20,0.25,1998,9,13998,04/29/1998,NA,NA,NA,4.2,NA,NA,NA,6.186573,4.2,6.186572897,1,232,-1.895478736,25,Bassian,Southeast Australian Shelf,Temperate Australasia
4054,11,KelpCover_Temperate_Australia,Point Leseuer.Maria External.TAS.0,-42.66082,148.006973,5,5,5,390,20,0.25,1999,10,14344,04/10/1999,NA,NA,NA,16.1,NA,NA,NA,30.76208,16.1,30.76207508,1,346,1.418494556,25,Bassian,Southeast Australian Shelf,Temperate Australasia
4055,11,KelpCover_Temperate_Australia,Point Leseuer.Maria External.TAS.0,-42.66082,148.006973,5,5,5,390,20,0.25,1999,11,14500,09/13/1999,NA,NA,NA,16.5,NA,NA,NA,27.15162,16.5,27.15162106,1,156,0.057459231,25,Bassian,Southeast Australian Shelf,Temperate Australasia
4056,11,KelpCover_Temperate_Australia,Point Leseuer.Maria External.TAS.0,-42.66082,148.006973,5,5,5,390,20,0.25,2000,12,14693,03/24/2000,NA,NA,NA,8.8,NA,NA,NA,16.0709,8.8,16.07089556,1,193,-1.189633745,25,Bassian,Southeast Australian Shelf,Temperate Australasia
4057,11,KelpCover_Temperate_Australia,Point Leseuer.Maria External.TAS.0,-42.66082,148.006973,5,5,5,390,20,0.25,2000,13,14881,09/28/2000,NA,NA,NA,14.5,NA,NA,NA,23.35876,14.5,23.35875808,1,188,0.970237915,25,Bassian,Southeast Australian Shelf,Temperate Australasia
4058,11,KelpCover_Temperate_Australia,Point Leseuer.Maria External.TAS.0,-42.66082,148.006973,5,5,5,390,20,0.25,2001,14,15090,04/25/2001,NA,NA,NA,12.6,NA,NA,NA,20.12697,12.6,20.12696542,1,209,-0.245454703,25,Bassian,Southeast Australian Shelf,Temperate Australasia
4059,11,KelpCover_Temperate_Australia,Point Leseuer.Maria External.TAS.0,-42.66082,148.006973,5,5,5,390,20,0.25,2001,15,15238,09/20/2001,NA,NA,NA,3,NA,NA,NA,8.169262,3,8.169262029,1,148,-3.541652857,25,Bassian,Southeast Australian Shelf,Temperate Australasia
4060,11,KelpCover_Temperate_Australia,Point Leseuer.Maria External.TAS.0,-42.66082,148.006973,5,5,5,390,20,0.25,2002,16,15393,02/22/2002,NA,NA,NA,11.7,NA,NA,NA,16.4448,11.7,16.44480401,1,155,3.207075394,25,Bassian,Southeast Australian Shelf,Temperate Australasia
4061,11,KelpCover_Temperate_Australia,Point Leseuer.Maria External.TAS.0,-42.66082,148.006973,5,5,5,390,20,0.25,2004,17,16189,04/28/2004,NA,NA,NA,4,NA,NA,NA,7.920659,4,7.920659196,1,796,-0.492488454,25,Bassian,Southeast Australian Shelf,Temperate Australasia
4062,11,KelpCover_Temperate_Australia,Point Leseuer.Maria External.TAS.0,-42.66082,148.006973,5,5,5,390,20,0.25,2005,18,16489,02/22/2005,NA,NA,NA,4.8,NA,NA,NA,10.06087,4.8,10.06086739,1,300,0.221976495,25,Bassian,Southeast Australian Shelf,Temperate Australasia
4063,11,KelpCover_Temperate_Australia,Point Leseuer.Maria External.TAS.0,-42.66082,148.006973,5,5,5,390,20,0.25,2006,19,16875,03/15/2006,NA,NA,NA,1,NA,NA,NA,3.641862,1,3.641861872,1,386,-1.484292653,25,Bassian,Southeast Australian Shelf,Temperate Australasia
4064,11,KelpCover_Temperate_Australia,Point Leseuer.Maria External.TAS.0,-42.66082,148.006973,5,5,5,390,20,0.25,2006,20,17107,11/02/2006,NA,NA,NA,1.6,NA,NA,NA,5.29548,1.6,5.295479701,1,232,0.739951834,25,Bassian,Southeast Australian Shelf,Temperate Australasia
4065,11,KelpCover_Temperate_Australia,Point Leseuer.Maria External.TAS.0,-42.66082,148.006973,5,5,5,390,20,0.25,2007,21,17244,03/19/2007,NA,NA,NA,2.7,NA,NA,NA,5.242539,2.7,5.242538557,1,137,1.395010106,25,Bassian,Southeast Australian Shelf,Temperate Australasia
