"","study_ID","Study","Site","Latitude","Longitude","max_Depth","mean_Depth","min_Depth","trajectory_ID","sample_size","sample_unit_size_sq_m","year","period","rawDate","sasDate","biomass_KG_wet_per_sq_m","Stipe_Density_num_per_sq_m","individual_per_sq_m","percent_cover","biomass_KG_wet_per_sq_m_STD","Stipe_Density_num_per_sq_m_STD","individual_per_sq_m_STD","percent_cover_STD","focalKelp","focalKelp_STD","focalUnit","elapsed","ROC"
"5239",12,"Estes_NPRB","Ogliuga-2",51.58953,-178.67932,6.0976,6.0976,6.0976,328,20,0.25,2008,1,17685,"06/02/2008",NA,NA,0.4,NA,NA,NA,1.231174,NA,0.4,1.2311740225,2,NA,NA
"5240",12,"Estes_NPRB","Ogliuga-3",51.57922,-178.66102,6.0976,6.0976,6.0976,329,20,0.25,2008,1,17685,"06/02/2008",NA,NA,2,NA,NA,NA,6.29118,NA,2,6.2911801253,2,NA,NA
"5241",12,"Estes_NPRB","Ogliuga-4",51.59027,-178.64935,6.0976,6.0976,6.0976,330,20,0.25,1994,1,12593,"06/24/1994",NA,NA,6.8,NA,NA,NA,7.466416,NA,6.8,7.4664160359,2,NA,NA
"5242",12,"Estes_NPRB","Ogliuga-4",51.59027,-178.64935,6.0976,6.0976,6.0976,330,20,0.25,2008,2,17685,"06/02/2008",NA,NA,2.2,NA,NA,NA,4.937504,NA,2.2,4.9375041639,2,5092,-0.080944999
"5243",12,"Estes_NPRB","Ogliuga-5",51.58896,-178.627,6.0976,6.0976,6.0976,331,20,0.25,1994,1,12595,"06/26/1994",NA,NA,4,NA,NA,NA,3.893314,NA,4,3.8933141071,2,NA,NA
"5244",12,"Estes_NPRB","Ogliuga-5",51.58896,-178.627,6.0976,6.0976,6.0976,331,20,0.25,2008,2,17685,"06/02/2008",NA,NA,1.2,NA,NA,NA,5.366563,NA,1.2,5.366563146,2,5090,-0.086395102
"5245",12,"Estes_NPRB","Ogliuga-7",51.60965,-178.62577,6.0976,6.0976,6.0976,332,20,0.25,2008,1,17695,"06/12/2008",NA,NA,0,NA,NA,NA,0,NA,0,0,2,NA,NA
"5246",12,"Estes_NPRB","Ogliuga-8",51.61637,-178.65522,6.0976,6.0976,6.0976,333,20,0.25,2008,1,17695,"06/12/2008",NA,NA,4,NA,NA,NA,11.89427,NA,4,11.894271067,2,NA,NA
"5247",12,"Estes_NPRB","Ogliuga-9",51.6099,-178.66733,6.0976,6.0976,6.0976,334,20,0.25,1994,1,12593,"06/24/1994",NA,NA,3.4,NA,NA,NA,2.980639,NA,3.4,2.9806392815,2,NA,NA
"5248",12,"Estes_NPRB","Ogliuga-9",51.6099,-178.66733,6.0976,6.0976,6.0976,334,20,0.25,2008,2,17685,"06/02/2008",NA,NA,3.6,NA,NA,NA,8.299651,NA,3.6,8.2996512292,2,5092,0.0040999825
"5249",12,"Estes_NPRB","Pavlof Bay-1",55.0566835,-161.75908,6.0976,6.0976,6.0976,335,20,0.25,2008,1,17749,"08/05/2008",NA,NA,51.4,NA,NA,NA,28.20302,NA,51.4,28.203023354,2,NA,NA
"5250",12,"Estes_NPRB","Pavlof Bay-10",55.1114887,-161.82222,6.0976,6.0976,6.0976,336,20,0.25,2008,1,17749,"08/05/2008",NA,NA,13,NA,NA,NA,8.091581,NA,13,8.0915810699,2,NA,NA
"5251",12,"Estes_NPRB","Pavlof Bay-11",55.1144094,-161.83072,6.0976,6.0976,6.0976,337,20,0.25,2008,1,17749,"08/05/2008",NA,NA,19.2,NA,NA,NA,18.5177,NA,19.2,18.517701346,2,NA,NA
"5252",12,"Estes_NPRB","Pavlof Bay-12",55.1182974,-161.84266,6.0976,6.0976,6.0976,338,20,0.25,2008,1,17749,"08/05/2008",NA,NA,20.8,NA,NA,NA,14.25187,NA,20.8,14.251869683,2,NA,NA
"5253",12,"Estes_NPRB","Pavlof Bay-13",55.1207543,-161.84851,6.0976,6.0976,6.0976,339,20,0.25,2008,1,17749,"08/05/2008",NA,NA,19.4,NA,NA,NA,17.03371,NA,19.4,17.033712702,2,NA,NA
"5254",12,"Estes_NPRB","Pavlof Bay-15",55.1235147,-161.85616,6.0976,6.0976,6.0976,340,20,0.25,2008,1,17749,"08/05/2008",NA,NA,17.6,NA,NA,NA,10.8113,NA,17.6,10.811300131,2,NA,NA
"5255",12,"Estes_NPRB","Pavlof Bay-16",55.125734,-161.87025,6.0976,6.0976,6.0976,341,20,0.25,2008,1,17749,"08/05/2008",NA,NA,14.2,NA,NA,NA,10.17531,NA,14.2,10.175305504,2,NA,NA
"5256",12,"Estes_NPRB","Pavlof Bay-19",55.0849148,-161.88054,6.0976,6.0976,6.0976,342,20,0.25,2008,1,17749,"08/05/2008",NA,NA,46.2,NA,NA,NA,26.51633,NA,46.2,26.516330619,2,NA,NA
"5257",12,"Estes_NPRB","Pavlof Bay-2",55.0603697,-161.76732,6.0976,6.0976,6.0976,343,20,0.25,2008,1,17749,"08/05/2008",NA,NA,78.2,NA,NA,NA,46.05672,NA,78.2,46.056715608,2,NA,NA
"5258",12,"Estes_NPRB","Pavlof Bay-20",55.0869876,-161.87444,6.0976,6.0976,6.0976,344,20,0.25,2008,1,17749,"08/05/2008",NA,NA,42,NA,NA,NA,33.92872,NA,42,33.928717847,2,NA,NA
"5259",12,"Estes_NPRB","Pavlof Bay-21",55.0915975,-161.86427,6.0976,6.0976,6.0976,345,20,0.25,2008,1,17749,"08/05/2008",NA,NA,68.8,NA,NA,NA,58.89652,NA,68.8,58.896519422,2,NA,NA
"5260",12,"Estes_NPRB","Pavlof Bay-22",55.0922829,-161.89236,6.0976,6.0976,6.0976,346,20,0.25,2008,1,17749,"08/05/2008",NA,NA,29,NA,NA,NA,16.04599,NA,29,16.045986545,2,NA,NA
"5261",12,"Estes_NPRB","Pavlof Bay-23",55.0964875,-161.90582,6.0976,6.0976,6.0976,347,20,0.25,2008,1,17749,"08/05/2008",NA,NA,27.8,NA,NA,NA,22.64509,NA,27.8,22.645087768,2,NA,NA
"5262",12,"Estes_NPRB","Pavlof Bay-24",55.1003198,-161.86159,6.0976,6.0976,6.0976,348,20,0.25,2008,1,17749,"08/05/2008",NA,NA,32,NA,NA,NA,12.10481,NA,32,12.104805483,2,NA,NA
"5263",12,"Estes_NPRB","Pavlof Bay-25",55.1030456,-161.9192,6.0976,6.0976,6.0976,349,20,0.25,2008,1,17749,"08/05/2008",NA,NA,26.6,NA,NA,NA,26.02913,NA,26.6,26.029133475,2,NA,NA
"5264",12,"Estes_NPRB","Pavlof Bay-26",55.1066331,-161.87015,6.0976,6.0976,6.0976,350,20,0.25,2008,1,17749,"08/05/2008",NA,NA,25.2,NA,NA,NA,15.25088,NA,25.2,15.250884357,2,NA,NA
"5265",12,"Estes_NPRB","Pavlof Bay-3",55.065233,-161.77077,6.0976,6.0976,6.0976,351,20,0.25,2008,1,17749,"08/05/2008",NA,NA,63.2,NA,NA,NA,25.74695,NA,63.2,25.746946676,2,NA,NA
"5266",12,"Estes_NPRB","Pavlof Bay-31",54.9768529,-161.87981,6.0976,6.0976,6.0976,352,20,0.25,2008,1,17750,"08/06/2008",NA,NA,57.6,NA,NA,NA,39.98737,NA,57.6,39.987366426,2,NA,NA
"5267",12,"Estes_NPRB","Pavlof Bay-33",54.9853365,-161.88249,6.0976,6.0976,6.0976,353,20,0.25,2008,1,17750,"08/06/2008",NA,NA,21.2,NA,NA,NA,18.31192,NA,21.2,18.311917316,2,NA,NA
"5268",12,"Estes_NPRB","Pavlof Bay-35",54.9952864,-161.88752,6.0976,6.0976,6.0976,354,20,0.25,2008,1,17750,"08/06/2008",NA,NA,29,NA,NA,NA,21.20079,NA,29,21.200794424,2,NA,NA
"5269",12,"Estes_NPRB","Pavlof Bay-36",54.9969295,-161.9006,6.0976,6.0976,6.0976,355,20,0.25,2008,1,17750,"08/06/2008",NA,NA,28.4,NA,NA,NA,35.20526,NA,28.4,35.205262764,2,NA,NA
"5270",12,"Estes_NPRB","Pavlof Bay-4",55.0712286,-161.78118,6.0976,6.0976,6.0976,356,20,0.25,2008,1,17749,"08/05/2008",NA,NA,115.6,NA,NA,NA,70.42607,NA,115.6,70.426071727,2,NA,NA
"5271",12,"Estes_NPRB","Pavlof Bay-43",55.0353741,-161.94341,6.0976,6.0976,6.0976,357,20,0.25,2008,1,17750,"08/06/2008",NA,NA,25.8,NA,NA,NA,18.42081,NA,25.8,18.420812029,2,NA,NA
"5272",12,"Estes_NPRB","Pavlof Bay-45",55.0453389,-161.95503,6.0976,6.0976,6.0976,358,20,0.25,2008,1,17750,"08/06/2008",NA,NA,35,NA,NA,NA,15.88776,NA,35,15.887764243,2,NA,NA
"5273",12,"Estes_NPRB","Pavlof Bay-47",55.0597314,-161.96377,6.0976,6.0976,6.0976,359,20,0.25,2008,1,17750,"08/06/2008",NA,NA,20.4,NA,NA,NA,15.34995,NA,20.4,15.349952854,2,NA,NA
"5274",12,"Estes_NPRB","Pavlof Bay-48",55.0623044,-161.9672,6.0976,6.0976,6.0976,360,20,0.25,2008,1,17750,"08/06/2008",NA,NA,17.2,NA,NA,NA,5.671721,NA,17.2,5.671721172,2,NA,NA
"5275",12,"Estes_NPRB","Pavlof Bay-5",55.0766984,-161.79743,6.0976,6.0976,6.0976,361,20,0.25,2008,1,17749,"08/05/2008",NA,NA,67.6,NA,NA,NA,42.94231,NA,67.6,42.942311364,2,NA,NA
"5276",12,"Estes_NPRB","Pavlof Bay-6",55.0815747,-161.80005,6.0976,6.0976,6.0976,362,20,0.25,2008,1,17749,"08/05/2008",NA,NA,57.2,NA,NA,NA,24.00351,NA,57.2,24.003508515,2,NA,NA
"5277",12,"Estes_NPRB","Pavlof Bay-7",55.0835238,-161.79978,6.0976,6.0976,6.0976,363,20,0.25,2008,1,17749,"08/05/2008",NA,NA,56.6,NA,NA,NA,45.85148,NA,56.6,45.851476473,2,NA,NA
"5278",12,"Estes_NPRB","Pavlof Bay-9",55.0945663,-161.82099,6.0976,6.0976,6.0976,364,20,0.25,2008,1,17749,"08/05/2008",NA,NA,33.8,NA,NA,NA,28.59444,NA,33.8,28.59444186,2,NA,NA
"5279",12,"Estes_NPRB","Pisa Pt., Attu-1",52.93392,173.26921,6.0976,6.0976,6.0976,365,20,0.25,1994,1,12587,"06/18/1994",NA,NA,3.2,NA,NA,NA,8.666937,NA,3.2,8.666936568,2,NA,NA
"5280",12,"Estes_NPRB","Pisa Pt., Attu-1",52.93392,173.26921,6.0976,6.0976,6.0976,365,20,0.25,2000,2,14832,"08/10/2000",NA,NA,6.2,NA,NA,NA,4.763899,NA,6.2,4.7638993317,2,2245,0.1076061451
"5281",12,"Estes_NPRB","Pisa Pt., Attu-1",52.93392,173.26921,6.0976,6.0976,6.0976,365,20,0.25,2008,3,17691,"06/08/2008",NA,NA,0,NA,NA,NA,0,NA,0,0,2,2859,-9999
"5282",12,"Estes_NPRB","Pisa Pt., Attu-2",52.932757,173.267387,6.0976,6.0976,6.0976,366,20,0.25,1994,1,12587,"06/18/1994",NA,NA,11.8,NA,NA,NA,9.666001,NA,11.8,9.666001187,2,NA,NA
"5283",12,"Estes_NPRB","Pisa Pt., Attu-2",52.932757,173.267387,6.0976,6.0976,6.0976,366,20,0.25,2000,2,14832,"08/10/2000",NA,NA,11.4,NA,NA,NA,6.777672,NA,11.4,6.7776723221,2,2245,-0.005610724
"5284",12,"Estes_NPRB","Pisa Pt., Attu-2",52.932757,173.267387,6.0976,6.0976,6.0976,366,20,0.25,2008,3,17691,"06/08/2008",NA,NA,0,NA,NA,NA,0,NA,0,0,2,2859,-9999
"5285",12,"Estes_NPRB","Rat-1",51.83705,178.20643,9.1463,9.1463,9.1463,367,20,0.25,1994,1,12592,"06/23/1994",NA,NA,28.6,NA,NA,NA,60.26293,NA,28.6,60.262932659,2,NA,NA
"5286",12,"Estes_NPRB","Rat-1",51.8352595,178.206193,6.0976,6.0976,6.0976,367,20,0.25,2008,2,17694,"06/11/2008",NA,NA,0,NA,NA,NA,0,NA,0,0,2,5102,-9999
"5287",12,"Estes_NPRB","Rat-10",51.76581,178.37354,6.0976,6.0976,6.0976,368,20,0.25,1994,1,12592,"06/23/1994",NA,NA,2,NA,NA,NA,3.043544,NA,2,3.043543641,2,NA,NA
"5288",12,"Estes_NPRB","Rat-10",51.76581,178.37354,6.0976,6.0976,6.0976,368,20,0.25,2008,2,17688,"06/05/2008",NA,NA,2,NA,NA,NA,6.29118,NA,2,6.2911801253,2,5096,0
"5289",12,"Estes_NPRB","Rat-11",51.76562,178.36767,6.0976,6.0976,6.0976,369,20,0.25,1994,1,12592,"06/23/1994",NA,NA,1,NA,NA,NA,2.554665,NA,1,2.5546654946,2,NA,NA
"5290",12,"Estes_NPRB","Rat-11",51.76562,178.36767,6.0976,6.0976,6.0976,369,20,0.25,2008,2,17688,"06/05/2008",NA,NA,1.2,NA,NA,NA,3.693522,NA,1.2,3.6935220675,2,5096,0.0130676901
"5291",12,"Estes_NPRB","Rat-12",51.77877,178.30199,6.0976,6.0976,6.0976,370,20,0.25,2008,1,17688,"06/05/2008",NA,NA,2.6,NA,NA,NA,5.697645,NA,2.6,5.6976449428,2,NA,NA
"5292",12,"Estes_NPRB","Rat-13",51.7787776,178.30199,6.0976,6.0976,6.0976,371,20,0.25,1994,1,12592,"06/23/1994",NA,NA,0.8,NA,NA,NA,2.092593,NA,0.8,2.0925934551,2,NA,NA
"5293",12,"Estes_NPRB","Rat-13",51.7787776,178.30199,6.0976,6.0976,6.0976,371,20,0.25,2008,2,17688,"06/05/2008",NA,NA,0,NA,NA,NA,0,NA,0,0,2,5096,-9999
"5294",12,"Estes_NPRB","Rat-14",51.7968746,178.280798,6.0976,6.0976,6.0976,372,20,0.25,1994,1,12592,"06/23/1994",NA,NA,16.8,NA,NA,NA,12.14647,NA,16.8,12.146474472,2,NA,NA
"5295",12,"Estes_NPRB","Rat-14",51.7968746,178.280798,6.0976,6.0976,6.0976,372,20,0.25,2008,2,17688,"06/05/2008",NA,NA,0.2,NA,NA,NA,0.894427,NA,0.2,0.894427191,2,5096,-0.317573751
"5296",12,"Estes_NPRB","Rat-15",51.8078767,178.263603,6.0976,6.0976,6.0976,373,20,0.25,1994,1,12592,"06/23/1994",NA,NA,8.8,NA,NA,NA,6.304551,NA,8.8,6.3045514052,2,NA,NA
"5297",12,"Estes_NPRB","Rat-15",51.8078767,178.263603,6.0976,6.0976,6.0976,373,20,0.25,2010,2,18453,"07/10/2010",NA,NA,2.6,NA,NA,NA,3.952348,NA,2.6,3.9523477367,2,5861,-0.07598149
"5298",12,"Estes_NPRB","Rat-16",51.8129606,178.233455,6.0976,6.0976,6.0976,374,20,0.25,1994,1,12592,"06/23/1994",NA,NA,0.6,NA,NA,NA,1.957442,NA,0.6,1.9574419397,2,NA,NA
"5299",12,"Estes_NPRB","Rat-16",51.8129606,178.233455,6.0976,6.0976,6.0976,374,20,0.25,2008,2,17688,"06/05/2008",NA,NA,3,NA,NA,NA,9.256577,NA,3,9.2565766094,2,5096,0.1153546306
"5300",12,"Estes_NPRB","Rat-17",51.8233105,178.220732,6.0976,6.0976,6.0976,375,20,0.25,1994,1,12592,"06/23/1994",NA,NA,0.2,NA,NA,NA,0.894427,NA,0.2,0.894427191,2,NA,NA
"5301",12,"Estes_NPRB","Rat-17",51.8233105,178.220732,6.0976,6.0976,6.0976,375,20,0.25,2008,2,17688,"06/05/2008",NA,NA,0,NA,NA,NA,0,NA,0,0,2,5096,-9999
"5302",12,"Estes_NPRB","Rat-18",51.82637,178.28478,6.0976,6.0976,6.0976,376,20,0.25,1994,1,12592,"06/23/1994",NA,NA,5.2,NA,NA,NA,7.797435,NA,5.2,7.7974354758,2,NA,NA
"5303",12,"Estes_NPRB","Rat-18",51.82637,178.28478,6.0976,6.0976,6.0976,376,20,0.25,2008,2,17694,"06/11/2008",NA,NA,0,NA,NA,NA,0,NA,0,0,2,5102,-9999
"5304",12,"Estes_NPRB","Rat-2",51.82077,178.313,6.0976,6.0976,6.0976,377,20,0.25,2008,1,17688,"06/05/2008",NA,NA,0,NA,NA,NA,0,NA,0,0,2,NA,NA
"5305",12,"Estes_NPRB","Rat-3",51.82644,178.2897,9.1463,9.1463,9.1463,378,20,0.25,1994,1,12592,"06/23/1994",NA,NA,8.8,NA,NA,NA,11.2839,NA,8.8,11.283896304,2,NA,NA
"5306",12,"Estes_NPRB","Rat-3",51.82644,178.2897,9.1463,9.1463,9.1463,378,20,0.25,2008,2,17688,"06/05/2008",NA,NA,0,NA,NA,NA,0,NA,0,0,2,5096,-9999
"5307",12,"Estes_NPRB","Rat-4",51.82219,178.31254,9.1463,9.1463,9.1463,379,20,0.25,1994,1,12592,"06/23/1994",NA,NA,12.4,NA,NA,NA,7.775806,NA,12.4,7.7758059322,2,NA,NA
"5308",12,"Estes_NPRB","Rat-4",51.82219,178.31254,9.1463,9.1463,9.1463,379,20,0.25,2008,2,17688,"06/05/2008",NA,NA,0,NA,NA,NA,0,NA,0,0,2,5096,-9999
"5309",12,"Estes_NPRB","Rat-5",51.7681,178.38333,6.0976,6.0976,6.0976,380,20,0.25,2008,1,17688,"06/05/2008",NA,NA,0,NA,NA,NA,0,NA,0,0,2,NA,NA
"5310",12,"Estes_NPRB","Rat-6",51.76813,178.35935,6.0976,6.0976,6.0976,381,20,0.25,2008,1,17688,"06/05/2008",NA,NA,0,NA,NA,NA,0,NA,0,0,2,NA,NA
"5311",12,"Estes_NPRB","Rat-7",51.7936491,178.352569,6.0976,6.0976,6.0976,382,20,0.25,1994,1,12592,"06/23/1994",NA,NA,0.2,NA,NA,NA,0.894427,NA,0.2,0.894427191,2,NA,NA
"5312",12,"Estes_NPRB","Rat-7",51.7936491,178.352569,6.0976,6.0976,6.0976,382,20,0.25,2008,2,17688,"06/05/2008",NA,NA,0.2,NA,NA,NA,0.894427,NA,0.2,0.894427191,2,5096,0
"5313",12,"Estes_NPRB","Rat-8",51.7725218,178.379544,6.0976,6.0976,6.0976,383,20,0.25,1994,1,12592,"06/23/1994",NA,NA,3.8,NA,NA,NA,5.425088,NA,3.8,5.4250879207,2,NA,NA
"5314",12,"Estes_NPRB","Rat-8",51.7725218,178.379544,6.0976,6.0976,6.0976,383,20,0.25,2008,2,17688,"06/05/2008",NA,NA,0.6,NA,NA,NA,1.957442,NA,0.6,1.9574419397,2,5096,-0.132297527
"5315",12,"Estes_NPRB","Rat-9",51.7681025,178.383327,6.0976,6.0976,6.0976,384,20,0.25,1994,1,12592,"06/23/1994",NA,NA,3,NA,NA,NA,4.078183,NA,3,4.0781832901,2,NA,NA
"5316",12,"Estes_NPRB","Rat-9",51.7681025,178.383327,6.0976,6.0976,6.0976,384,20,0.25,2008,2,17688,"06/05/2008",NA,NA,0.2,NA,NA,NA,0.894427,NA,0.2,0.894427191,2,5096,-0.194096416
"5317",12,"Estes_NPRB","Sanak-1",54.3140452,-162.67052,6.0976,6.0976,6.0976,385,20,0.25,2008,1,17748,"08/04/2008",NA,NA,30.6,NA,NA,NA,14.58334,NA,30.6,14.58333584,2,NA,NA
"5318",12,"Estes_NPRB","Sanak-10",54.3378986,-162.69566,6.0976,6.0976,6.0976,386,20,0.25,2008,1,17748,"08/04/2008",NA,NA,85.6,NA,NA,NA,104.8821,NA,85.6,104.88208918,2,NA,NA
"5319",12,"Estes_NPRB","Sanak-12",54.3467997,-162.63146,6.0976,6.0976,6.0976,387,20,0.25,2008,1,17748,"08/04/2008",NA,NA,24.6,NA,NA,NA,17.7598,NA,24.6,17.759800852,2,NA,NA
"5320",12,"Estes_NPRB","Sanak-14",54.3632208,-162.74521,6.0976,6.0976,6.0976,388,20,0.25,2008,1,17747,"08/03/2008",NA,NA,73,NA,NA,NA,71.63504,NA,73,71.635039941,2,NA,NA
"5321",12,"Estes_NPRB","Sanak-16",54.3773345,-162.78581,6.0976,6.0976,6.0976,389,20,0.25,2008,1,17747,"08/03/2008",NA,NA,82.8,NA,NA,NA,80.50472,NA,82.8,80.504723627,2,NA,NA
"5322",12,"Estes_NPRB","Sanak-17",54.387824,-162.80728,6.0976,6.0976,6.0976,390,20,0.25,2008,1,17747,"08/03/2008",NA,NA,27.6,NA,NA,NA,35.13343,NA,27.6,35.133429874,2,NA,NA
"5323",12,"Estes_NPRB","Sanak-18",54.4057051,-162.82709,6.0976,6.0976,6.0976,391,20,0.25,2008,1,17747,"08/03/2008",NA,NA,98,NA,NA,NA,78.48567,NA,98,78.485667481,2,NA,NA
"5324",12,"Estes_NPRB","Sanak-19",54.4333611,-162.87133,6.0976,6.0976,6.0976,392,20,0.25,2008,1,17747,"08/03/2008",NA,NA,198,NA,NA,NA,122.6548,NA,198,122.65484306,2,NA,NA
"5325",12,"Estes_NPRB","Sanak-2",54.3143332,-162.67873,6.0976,6.0976,6.0976,393,20,0.25,2008,1,17748,"08/04/2008",NA,NA,7.8,NA,NA,NA,12.34419,NA,7.8,12.344186784,2,NA,NA
"5326",12,"Estes_NPRB","Sanak-21",54.4395616,-162.83541,6.0976,6.0976,6.0976,394,20,0.25,2008,1,17747,"08/03/2008",NA,NA,8.4,NA,NA,NA,7.214021,NA,8.4,7.2140214349,2,NA,NA
"5327",12,"Estes_NPRB","Sanak-25",54.4452737,-162.88198,6.0976,6.0976,6.0976,395,20,0.25,2008,1,17747,"08/03/2008",NA,NA,44,NA,NA,NA,20.96614,NA,44,20.966138113,2,NA,NA
"5328",12,"Estes_NPRB","Sanak-26",54.4496831,-162.83435,6.0976,6.0976,6.0976,396,20,0.25,2008,1,17747,"08/03/2008",NA,NA,10.8,NA,NA,NA,7.466416,NA,10.8,7.4664160359,2,NA,NA
"5329",12,"Estes_NPRB","Sanak-28",54.4602593,-162.83056,6.0976,6.0976,6.0976,397,20,0.25,2008,1,17747,"08/03/2008",NA,NA,14.8,NA,NA,NA,10.70956,NA,14.8,10.709562869,2,NA,NA
"5330",12,"Estes_NPRB","Sanak-3",54.3158659,-162.67489,6.0976,6.0976,6.0976,398,20,0.25,2008,1,17748,"08/04/2008",NA,NA,30.8,NA,NA,NA,14.97226,NA,30.8,14.972255042,2,NA,NA
"5331",12,"Estes_NPRB","Sanak-30",54.4765502,-162.83421,6.0976,6.0976,6.0976,399,20,0.25,2008,1,17747,"08/03/2008",NA,NA,39.8,NA,NA,NA,26.32509,NA,39.8,26.325093092,2,NA,NA
"5332",12,"Estes_NPRB","Sanak-34",54.4784975,-162.83608,6.0976,6.0976,6.0976,400,20,0.25,2008,1,17747,"08/03/2008",NA,NA,29.2,NA,NA,NA,10.86569,NA,29.2,10.86568718,2,NA,NA
"5333",12,"Estes_NPRB","Sanak-35",54.4809759,-162.83695,6.0976,6.0976,6.0976,401,20,0.25,2008,1,17747,"08/03/2008",NA,NA,58,NA,NA,NA,59.47843,NA,58,59.478434836,2,NA,NA
"5334",12,"Estes_NPRB","Sanak-36",54.4807954,-162.82339,6.0976,6.0976,6.0976,402,20,0.25,2008,1,17747,"08/03/2008",NA,NA,21.8,NA,NA,NA,10.89471,NA,21.8,10.894711416,2,NA,NA
"5335",12,"Estes_NPRB","Sanak-38",54.4884217,-162.83445,6.0976,6.0976,6.0976,403,20,0.25,2008,1,17747,"08/03/2008",NA,NA,32.8,NA,NA,NA,21.07031,NA,32.8,21.070308368,2,NA,NA
"5336",12,"Estes_NPRB","Sanak-39",54.494859,-162.83068,6.0976,6.0976,6.0976,404,20,0.25,2008,1,17747,"08/03/2008",NA,NA,31.8,NA,NA,NA,30.47622,NA,31.8,30.476220238,2,NA,NA
"5337",12,"Estes_NPRB","Sanak-4",54.3164362,-162.67771,6.0976,6.0976,6.0976,405,20,0.25,2008,1,17748,"08/04/2008",NA,NA,21.8,NA,NA,NA,19.8298,NA,21.8,19.829802133,2,NA,NA
"5338",12,"Estes_NPRB","Sanak-40",54.3791875,-162.67398,6.0976,6.0976,6.0976,406,20,0.25,2008,1,17748,"08/04/2008",NA,NA,10.8,NA,NA,NA,11.39529,NA,10.8,11.395289886,2,NA,NA
"5339",12,"Estes_NPRB","Sanak-41",54.3707612,-162.62647,6.0976,6.0976,6.0976,407,20,0.25,2008,1,17748,"08/04/2008",NA,NA,31.2,NA,NA,NA,50.62307,NA,31.2,50.623065265,2,NA,NA
"5340",12,"Estes_NPRB","Sanak-42",54.3822438,-162.70604,6.0976,6.0976,6.0976,408,20,0.25,2008,1,17748,"08/04/2008",NA,NA,14.4,NA,NA,NA,7.155418,NA,14.4,7.155417528,2,NA,NA
"5341",12,"Estes_NPRB","Sanak-43",54.3766139,-162.55207,6.0976,6.0976,6.0976,409,20,0.25,2008,1,17748,"08/04/2008",NA,NA,23,NA,NA,NA,14.20897,NA,23,14.208966776,2,NA,NA
"5342",12,"Estes_NPRB","Sanak-5",54.3186518,-162.68623,6.0976,6.0976,6.0976,410,20,0.25,2008,1,17748,"08/04/2008",NA,NA,17.2,NA,NA,NA,12.52198,NA,17.2,12.521980674,2,NA,NA
"5343",12,"Estes_NPRB","Sanak-6",54.327636,-162.6148,6.0976,6.0976,6.0976,411,20,0.25,2008,1,17748,"08/04/2008",NA,NA,56.6,NA,NA,NA,65.56347,NA,56.6,65.563468647,2,NA,NA
"5344",12,"Estes_NPRB","Sanak-7",54.3273919,-162.62637,6.0976,6.0976,6.0976,412,20,0.25,2008,1,17748,"08/04/2008",NA,NA,24,NA,NA,NA,10.38217,NA,24,10.382170952,2,NA,NA
"5345",12,"Estes_NPRB","Sanak-8",54.329819,-162.69801,6.0976,6.0976,6.0976,413,20,0.25,2008,1,17748,"08/04/2008",NA,NA,55.4,NA,NA,NA,51.47549,NA,55.4,51.47549238,2,NA,NA
"5346",12,"Estes_NPRB","Sanak-9",54.336805,-162.69257,6.0976,6.0976,6.0976,414,20,0.25,2008,1,17748,"08/04/2008",NA,NA,40.8,NA,NA,NA,37.60403,NA,40.8,37.604031139,2,NA,NA
"5347",12,"Estes_NPRB","Seguam-10",52.26827,-172.64029,6.0976,6.0976,6.0976,415,20,0.25,2010,1,18443,"06/30/2010",NA,NA,11.6,NA,NA,NA,28.98711,NA,11.6,28.987111474,2,NA,NA
"5348",12,"Estes_NPRB","Seguam-11",52.26226,-172.63954,6.0976,6.0976,6.0976,416,20,0.25,1994,1,12597,"06/28/1994",NA,NA,0,NA,NA,NA,0,NA,0,0,2,NA,NA
"5349",12,"Estes_NPRB","Seguam-11",52.26226,-172.63954,6.0976,6.0976,6.0976,416,20,0.25,2010,2,18443,"06/30/2010",NA,NA,8.4,NA,NA,NA,14.61938,NA,8.4,14.619381512,2,5846,9999
"5350",12,"Estes_NPRB","Seguam-12",52.25899,-172.63216,6.0976,6.0976,6.0976,417,20,0.25,1994,1,12597,"06/28/1994",NA,NA,0,NA,NA,NA,0,NA,0,0,2,NA,NA
"5351",12,"Estes_NPRB","Seguam-12",52.25899,-172.63216,6.0976,6.0976,6.0976,417,20,0.25,2010,2,18443,"06/30/2010",NA,NA,0,NA,NA,NA,0,NA,0,0,2,5846,NA
"5352",12,"Estes_NPRB","Seguam-13",52.2508999,-172.60313,6.0976,6.0976,6.0976,418,20,0.25,1994,1,12597,"06/28/1994",NA,NA,0,NA,NA,NA,0,NA,0,0,2,NA,NA
"5353",12,"Estes_NPRB","Seguam-13",52.2508999,-172.60313,6.0976,6.0976,6.0976,418,20,0.25,2009,2,18074,"06/26/2009",NA,NA,0.2,NA,NA,NA,0.894427,NA,0.2,0.894427191,2,5477,9999
"5354",12,"Estes_NPRB","Seguam-13",52.2508999,-172.60313,6.0976,6.0976,6.0976,418,20,0.25,2010,3,18443,"06/30/2010",NA,NA,0,NA,NA,NA,0,NA,0,0,2,369,-9999
