"","group_name","mean","se","p","lower_0.99","upper_0.99","lower_0.95","upper_0.95","lower_0.9","upper_0.9","lower_0.99_q","lower_0.95_q","lower_0.9_q","upper_0.9_q","upper_0.95_q","upper_0.99_q","SiteName","group_num","study_num","Rhat","Rhat_upper_CI","parameter","grouping","Period","StudyName2","Site2","REALM"
"229","Bassian",-0.0287086421360308,0.0447644244308627,0.25975,-0.146922022772826,0.0838215059899394,-0.117672039748309,0.0574400722245873,-0.105966220265286,0.0410223214446562,-0.152586700839604,-0.117114189030459,-0.103019882835219,0.0452354268633439,0.0580732266633321,0.0816582574946197,"KelpCover_Australia_Victoria-Lonsdale Kelp Outer, Port Phillip Heads-26-33:KelpCover_Australia_Victoria",3,25,1.0019319328307,1.00360776905792,"site_slope","Ecoregion","1900-2015","KelpCover_Australia_Victoria-Lonsdale Kelp Outer, Port Phillip Heads-26-33:KelpCover_Australia_Victoria",175,"Temperate Australasia"
"230","Bassian",-0.0280445220069963,0.0462062969788021,0.2745,-0.143247615654935,0.0978070942792477,-0.115468463666627,0.0610337321212306,-0.0998759599342117,0.0495718044777172,-0.149632179531905,-0.118425804496262,-0.103522353610596,0.0468948761669068,0.0596366109382904,0.0954799829655321,"KelpCover_Temperate_Australia-Inner Saddle Bight Middle Reef. 5m.Port Davey.TAS.-11-233:KelpCover_Temperate_Australia",3,26,1.00115369466108,1.00259664433101,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Inner Saddle Bight Middle Reef. 5m.Port Davey.TAS.-11-233:KelpCover_Temperate_Australia",176,"Temperate Australasia"
"231","Bassian",-0.0266720654089716,0.0317951859920435,0.206,-0.10730145015398,0.0525628108361147,-0.0902364120219515,0.0334517812296974,-0.0757964752971444,0.02916317971338,-0.109929085640965,-0.0909014811644844,-0.0802224063600141,0.0254927749077397,0.0330782039584026,0.0498721474764795,"KelpCover_Temperate_Australia-Whalers Cove.Maria External.TAS.0-11-556:KelpCover_Temperate_Australia",3,26,1.00237011098693,1.00739618096739,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Whalers Cove.Maria External.TAS.0-11-556:KelpCover_Temperate_Australia",177,"Temperate Australasia"
"232","Bassian",0.129695789579758,0.0175123054381153,1,0.0841662801188063,0.171812112131377,0.0952965792476153,0.163252674494016,0.103424143858537,0.161877398657251,0.0856011241946246,0.0955641011877566,0.101088309859572,0.159850775196866,0.163838635523014,0.173424316367561,"KelpCover_Temperate_Australia-Central Tinderbox.Tinderbox Reserve.TAS.3-11-109:KelpCover_Temperate_Australia",3,26,1.00306458711202,1.00504855773915,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Central Tinderbox.Tinderbox Reserve.TAS.3-11-109:KelpCover_Temperate_Australia",258,"Temperate Australasia"
"233","Bassian",0.00338325852680884,0.0478414460087614,0.5265,-0.113843223947555,0.13417695830029,-0.0856935204835018,0.0989846540432755,-0.0765663213608252,0.0789317634429995,-0.118559157820707,-0.0888214797889818,-0.074924429314378,0.0812934651358557,0.0964570474612533,0.128937092909,"KelpCover_Temperate_Australia-Norman Cove Inner.Port Davey.TAS.16-11-322:KelpCover_Temperate_Australia",3,26,1.00091400230951,1.00204177156227,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Norman Cove Inner.Port Davey.TAS.16-11-322:KelpCover_Temperate_Australia",232,"Temperate Australasia"
"234","Bassian",0.00579298841490245,0.0164147521538929,0.63125,-0.0366230628449888,0.0482308835351734,-0.025526077483207,0.0382596477866487,-0.0233226807813338,0.0302330834815631,-0.0358180541053599,-0.02649500764031,-0.0212504618167319,0.0326050188913529,0.0375290642626871,0.0491581966005199,"KelpCover_Temperate_Australia-Central. Ninepin.Ninepin Internal.TAS.5-11-111:KelpCover_Temperate_Australia",3,26,1.000709832501,1.00256661988174,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Central. Ninepin.Ninepin Internal.TAS.5-11-111:KelpCover_Temperate_Australia",233,"Temperate Australasia"
"235","Bassian",0.00606342515204543,0.0466905658890704,0.56025,-0.117954556760811,0.122753940602085,-0.0821111163164679,0.0974108159382114,-0.0689026816274982,0.084069597464581,-0.117085743581241,-0.0853141922186975,-0.0707556719044529,0.0830566190342398,0.0944505656722216,0.123885638221723,"KelpCover_Temperate_Australia-Outer Saddle Bight. Inner West. 10m.Port Davey.TAS-11-367:KelpCover_Temperate_Australia",3,26,1.00058568520997,1.00190709589372,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Outer Saddle Bight. Inner West. 10m.Port Davey.TAS-11-367:KelpCover_Temperate_Australia",234,"Temperate Australasia"
"236","Bassian",0.00761290869505541,0.0325085910534604,0.596,-0.0807380510959684,0.0896023904848025,-0.0538936503765723,0.0736643559709933,-0.0454908541351434,0.0613109648002313,-0.077035107130635,-0.055249235194812,-0.0452964175552026,0.0617097707453016,0.0725192354920381,0.0939551365214753,"KelpCover_Temperate_Australia-Lachlan Island.Maria Island Vincinity.TAS.2-11-259:KelpCover_Temperate_Australia",3,26,1.00013379180793,1.00207476514681,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Lachlan Island.Maria Island Vincinity.TAS.2-11-259:KelpCover_Temperate_Australia",235,"Temperate Australasia"
"237","Bassian",0.00948245217688632,0.046967975939135,0.58875,-0.112304128999908,0.13067197983392,-0.0860380750005889,0.0995820320007595,-0.0664629131517638,0.0884248823661735,-0.111016813540171,-0.0850033187221999,-0.0689432482130994,0.0868995124047068,0.101212066331245,0.132773477165126,"KelpCover_Temperate_Australia-Breaksea Island South.Port Davey.TAS.16-11-48:KelpCover_Temperate_Australia",3,26,1.00016824316696,1.00068319033301,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Breaksea Island South.Port Davey.TAS.16-11-48:KelpCover_Temperate_Australia",236,"Temperate Australasia"
"238","Bassian",0.00967350462541054,0.0481424866020968,0.56675,-0.116115582294214,0.130781573285069,-0.0808242285205003,0.102177652718938,-0.0702300897285374,0.0854151571673812,-0.114651715860704,-0.0792815630885653,-0.067643273570027,0.0899515090058323,0.10424989167521,0.132260846840611,"KelpCover_Temperate_Australia-Blackmans Bay South.Tinderbox External.TAS.4-11-32:KelpCover_Temperate_Australia",3,26,1.00219719262802,1.00780757294769,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Blackmans Bay South.Tinderbox External.TAS.4-11-32:KelpCover_Temperate_Australia",237,"Temperate Australasia"
"239","Bassian",0.00992120209939158,0.0362805146090662,0.6105,-0.0787264269607752,0.105108881637974,-0.0609685290581622,0.0786644942753749,-0.0504375086046246,0.06679534620018,-0.0796305873456895,-0.0609843408611746,-0.0493871965508283,0.0678437442076951,0.0786596775967849,0.104980842098514,"KelpCover_Temperate_Australia-North Whalers Point.Port Davey.TAS.16-11-347:KelpCover_Temperate_Australia",3,26,1.00037476070054,1.00177201346983,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-North Whalers Point.Port Davey.TAS.16-11-347:KelpCover_Temperate_Australia",238,"Temperate Australasia"
"240","Bassian",0.0107435385646765,0.0163413212680006,0.736,-0.0326511393506526,0.0493684836696848,-0.0194205213784632,0.0447659208094916,-0.0165872506602182,0.0372384695902728,-0.0301791685770762,-0.0213312799536947,-0.0160315830404097,0.037805559535979,0.0431476733694085,0.0523566036167856,"KelpCover_Temperate_Australia-Pearsons Point.Tinderbox Reserve.TAS.3-11-377:KelpCover_Temperate_Australia",3,26,1.00113674636208,1.00386077891485,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Pearsons Point.Tinderbox Reserve.TAS.3-11-377:KelpCover_Temperate_Australia",239,"Temperate Australasia"
"241","Bassian",0.0111469389927226,0.0473226631813827,0.589,-0.108345719566019,0.134430040128372,-0.0755658821199399,0.107148418059496,-0.0632170152596567,0.0893662394685421,-0.110890054739615,-0.0816571115391104,-0.0646431540555716,0.0888469565261276,0.102637644936901,0.132547917471971,"KelpCover_Temperate_Australia-Outer Saddle Bight.Port Davey.TAS.16-11-368:KelpCover_Temperate_Australia",3,26,0.999845462188122,1.00148206190765,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Outer Saddle Bight.Port Davey.TAS.16-11-368:KelpCover_Temperate_Australia",240,"Temperate Australasia"
"242","Bassian",0.0118128495940539,0.0185649998217292,0.73475,-0.0351373242669178,0.0635540678732097,-0.0225037392947438,0.0491027498257577,-0.0182703049212091,0.0410348731739651,-0.0368492200412492,-0.0233885905242814,-0.0173570267824525,0.0426062290797423,0.048286846553904,0.0617620686886059,"KelpCover_Temperate_Australia-Painted Cliffs South.Maria Island Reserve.TAS.1-11-375:KelpCover_Temperate_Australia",3,26,1.00196501998072,1.00360641832964,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Painted Cliffs South.Maria Island Reserve.TAS.1-11-375:KelpCover_Temperate_Australia",241,"Temperate Australasia"
"243","Bassian",0.0143020035010705,0.0343412840730519,0.66225,-0.0738105621849309,0.105819068049685,-0.0516151604378456,0.0806819764203757,-0.0409506459559259,0.0723515526236483,-0.0725058938757848,-0.0524001071007399,-0.0430442952844448,0.070670820524671,0.0803730834133968,0.105829267211829,"KelpCover_Temperate_Australia-Sisters Rocks.North West.TAS.9-11-450:KelpCover_Temperate_Australia",3,26,1.00048633141041,1.00316288290871,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Sisters Rocks.North West.TAS.9-11-450:KelpCover_Temperate_Australia",242,"Temperate Australasia"
"244","Bassian",0.0155231748475742,0.0362646041923098,0.6645,-0.0824288449553387,0.106631931946369,-0.059256632777726,0.0853797034550897,-0.043049033803176,0.0765553956871034,-0.0806745961900437,-0.0560117679699321,-0.0440243037593298,0.0761267334966179,0.0892199598042859,0.10944005942643,"KelpCover_Temperate_Australia-North Croppies Point. 5m.North Coast.TAS.7-11-328:KelpCover_Temperate_Australia",3,26,0.999637561504556,1.00089860373444,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-North Croppies Point. 5m.North Coast.TAS.7-11-328:KelpCover_Temperate_Australia",243,"Temperate Australasia"
"245","Bassian",0.0185303196859442,0.0467994068208751,0.64675,-0.104489232091469,0.132144367826671,-0.0703370739790758,0.111612759393714,-0.0487360438265067,0.104737468727438,-0.104257124315743,-0.0768254707672426,-0.0583476399331416,0.0960457039177828,0.107122154763794,0.132152131108862,"KelpCover_Temperate_Australia-Arch Rock.Ninepin External.TAS.6-11-8:KelpCover_Temperate_Australia",3,26,1.00107227492364,1.00517314220125,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Arch Rock.Ninepin External.TAS.6-11-8:KelpCover_Temperate_Australia",244,"Temperate Australasia"
"246","Bassian",0.0223611603076687,0.0363668916729864,0.727,-0.0675622579871878,0.118991626737518,-0.04785172593395,0.0941495690509078,-0.037664447336283,0.081071069972067,-0.0725613290885938,-0.0478681508802245,-0.036445062527187,0.0826088335023869,0.0941033636978461,0.117096599680591,"KelpCover_Temperate_Australia-Low Head.Northern.TAS.22-11-279:KelpCover_Temperate_Australia",3,26,1.00169571132678,1.0062326953704,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Low Head.Northern.TAS.22-11-279:KelpCover_Temperate_Australia",245,"Temperate Australasia"
"247","Bassian",0.0230446235453339,0.0362092584345475,0.743,-0.0639599152887494,0.122172101610522,-0.0504506086952818,0.0922262055494435,-0.0381668879599785,0.0812353302619713,-0.0712199846428867,-0.0496520498593404,-0.0373110233864756,0.0823822608428718,0.0938037864383063,0.11936206508753,"KelpCover_Temperate_Australia-Spain Bay.Port Davey.TAS.16-11-483:KelpCover_Temperate_Australia",3,26,1.00024130427343,1.00260144705966,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Spain Bay.Port Davey.TAS.16-11-483:KelpCover_Temperate_Australia",246,"Temperate Australasia"
"248","Bassian",0.0236249993988217,0.0453791423580129,0.692,-0.0921400286212349,0.138383610481288,-0.064223912127481,0.111687648861495,-0.0481632907977168,0.101855018781122,-0.0885930590360293,-0.0631442857700436,-0.0506048028065204,0.100030134916254,0.113213197415118,0.143208174953446,"KelpCover_Temperate_Australia-South Channel Head.Port Davey.TAS.16-11-465:KelpCover_Temperate_Australia",3,26,0.999753303365731,1.00107112521456,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-South Channel Head.Port Davey.TAS.16-11-465:KelpCover_Temperate_Australia",247,"Temperate Australasia"
"249","Bassian",0.0250654580775627,0.0464513039159422,0.70175,-0.10150680470937,0.145582246895293,-0.0649971939838656,0.111866209250404,-0.0493173064315811,0.101129824951218,-0.0914989090397059,-0.0638408694406142,-0.0501197000283444,0.100828579222055,0.114409777238024,0.161750426945676,"KelpCover_Temperate_Australia-Inner Saddle Bight Middle Reef. 10m.Port Davey.TAS-11-232:KelpCover_Temperate_Australia",3,26,1.00343669384352,1.01019986710789,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Inner Saddle Bight Middle Reef. 10m.Port Davey.TAS-11-232:KelpCover_Temperate_Australia",248,"Temperate Australasia"
"250","Bassian",0.0336134430242739,0.0179850976188291,0.96925,-0.011984470776599,0.0775404385277624,-0.00115595344904962,0.0673200238895881,0.00626446139941526,0.0649193333537092,-0.0117423212165498,-0.00139982834594883,0.004295864188288,0.0630989127724587,0.067152870572423,0.0775424128307793,"KelpCover_Temperate_Australia-Charlotte Cove Light.Ninepin External.TAS.6-11-112:KelpCover_Temperate_Australia",3,26,1.00364673978195,1.01310143143754,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Charlotte Cove Light.Ninepin External.TAS.6-11-112:KelpCover_Temperate_Australia",249,"Temperate Australasia"
"251","Bassian",0.0389800233040219,0.0350609431191849,0.868,-0.0492366012828094,0.129244984483101,-0.0296664593031732,0.106983671270531,-0.0178021944362409,0.0959342365090259,-0.0504322714855906,-0.0296843385568572,-0.0178127422527749,0.0959155447117145,0.106976201621558,0.128542606007787,"KelpCover_Temperate_Australia-Boat Harbour.North West.TAS.9-11-39:KelpCover_Temperate_Australia",3,26,1.00181390905161,1.00354020972313,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Boat Harbour.North West.TAS.9-11-39:KelpCover_Temperate_Australia",250,"Temperate Australasia"
"252","Bassian",0.0422772308990259,0.0444476305239481,0.82725,-0.0717431973081579,0.152250204067471,-0.0451899748143758,0.126582074704588,-0.0285324376422463,0.116891477832132,-0.0702595043112317,-0.0424732902579693,-0.03138989110847,0.115432123836547,0.128763702891699,0.154008416325173,"KelpCover_Temperate_Australia-Whalers Point. Whalers Beach. 5m.Port Davey.TAS.16-11-558:KelpCover_Temperate_Australia",3,26,1.00057123582864,1.00206914124254,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Whalers Point. Whalers Beach. 5m.Port Davey.TAS.16-11-558:KelpCover_Temperate_Australia",251,"Temperate Australasia"
"253","Bassian",0.0425431798237675,0.0370167223680493,0.87475,-0.0520861509882363,0.139346732635578,-0.0255563978050883,0.119946511453266,-0.0175200550576227,0.104064103466008,-0.0499146743472786,-0.0292859227499121,-0.0184934050816212,0.103391418382377,0.117770507448626,0.142609213628318,"KelpCover_Temperate_Australia-Little Waterhouse Island.North Coast.TAS.7-11-267:KelpCover_Temperate_Australia",3,26,1.00092971175338,1.00317797373461,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Little Waterhouse Island.North Coast.TAS.7-11-267:KelpCover_Temperate_Australia",252,"Temperate Australasia"
"254","Bassian",0.045095975956599,0.0466636249484341,0.83625,-0.0698501202166242,0.177627443610461,-0.0468626947065373,0.135327971793828,-0.0285825734975007,0.123400872868672,-0.0779191338936958,-0.0450262134656531,-0.0302721877761106,0.122372484103547,0.137500196617871,0.168042066997791,"KelpCover_Australia_Victoria-Jawbone, Port Phillip Bay North-26-27:KelpCover_Australia_Victoria",3,25,1.00018374593262,1.00149953650237,"site_slope","Ecoregion","1900-2015","KelpCover_Australia_Victoria-Jawbone, Port Phillip Bay North-26-27:KelpCover_Australia_Victoria",253,"Temperate Australasia"
"255","Bassian",0.0474992630967539,0.0371035693119733,0.90275,-0.044428963621285,0.146352664774725,-0.0210368244858701,0.126536651926921,-0.00889821718082422,0.112961359405391,-0.0478836480639224,-0.0246033489943842,-0.0130993895950311,0.109372663399002,0.123600110789734,0.14472752438882,"KelpCover_Temperate_Australia-Badger Head.Northern.TAS.22-11-13:KelpCover_Temperate_Australia",3,26,1.00229444670432,1.00604370109941,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Badger Head.Northern.TAS.22-11-13:KelpCover_Temperate_Australia",254,"Temperate Australasia"
"256","Bassian",0.0498718908165411,0.0176024713689788,0.997,0.0070327696001036,0.0970097993101414,0.01393450507148,0.0827686990717849,0.0218460148029627,0.079580181441161,0.00402155453938528,0.0146309752474034,0.0205011166047224,0.0786736912014316,0.083878632429764,0.0941250536433592,"KelpCover_Temperate_Australia-Huon Island.Ninepin External.TAS.6-11-226:KelpCover_Temperate_Australia",3,26,1.00261589604993,1.00593546350881,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Huon Island.Ninepin External.TAS.6-11-226:KelpCover_Temperate_Australia",255,"Temperate Australasia"
"257","Bassian",0.0659720928902985,0.0236236017359324,0.9985,0.0095410976669282,0.127370621775367,0.0183566852885872,0.109035998398434,0.0273760701622338,0.105163354519822,0.00962005385279699,0.0203389671990217,0.0272715540338574,0.105137092747819,0.112181247860936,0.127374390376646,"KelpCover_Temperate_Australia-Halfway Point.Bicheno External.TAS.13-11-205:KelpCover_Temperate_Australia",3,26,1.00092412280926,1.00325673066584,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Halfway Point.Bicheno External.TAS.13-11-205:KelpCover_Temperate_Australia",256,"Temperate Australasia"
"258","Bassian",0.0868863273346343,0.0367926392848059,0.9905,-0.012875051038988,0.176095586848955,0.0120620713548377,0.156239093536049,0.0255597992634535,0.146294067451007,-0.0098052816877807,0.014062540965769,0.0257783537654601,0.146568244382708,0.159347799487508,0.182159749677488,"KelpCover_Temperate_Australia-Stony Head.Northern.TAS.22-11-497:KelpCover_Temperate_Australia",3,26,1.00281161993245,1.00728489134461,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Stony Head.Northern.TAS.22-11-497:KelpCover_Temperate_Australia",257,"Temperate Australasia"
"259","Cape Howe",0.0144908730894726,0.042297321613356,0.63425,-0.0951517897380049,0.122175909096306,-0.0695605991255613,0.094739897597193,-0.057684856461909,0.0806476436756619,-0.0917698832056098,-0.0677368478874831,-0.0545101335738573,0.0848134148956218,0.0970506358373305,0.125776908505219,"KelpCover_Temperate_Australia-Murrays Point (Murrays Reef).Jervis Bay.NSW.26-11-308:KelpCover_Temperate_Australia",5,26,1.0014444681744,1.00475774649963,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Murrays Point (Murrays Reef).Jervis Bay.NSW.26-11-308:KelpCover_Temperate_Australia",300,"Temperate Australasia"
"260","Cape Howe",0.0154515308249461,0.0299651905580398,0.70225,-0.0613032249384908,0.0926871414060349,-0.0427617499473839,0.0737227320273049,-0.0311088339083331,0.0669209331877716,-0.0610925803290409,-0.043744153944074,-0.0344154719446763,0.0645732793725542,0.07262244621586,0.0928531619833011,"KelpCover_Temperate_Australia-Curtis Island (mid South East).Bass Strait.TAS.10-11-123:KelpCover_Temperate_Australia",5,26,0.999424267772079,0.999550383736843,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Curtis Island (mid South East).Bass Strait.TAS.10-11-123:KelpCover_Temperate_Australia",301,"Temperate Australasia"
"261","Cape Howe",0.0161047797973204,0.0409128521918309,0.64425,-0.0884040441379096,0.119826510260537,-0.0633124205124853,0.0927931438803909,-0.0506771325020057,0.0815632586428139,-0.0883178993543876,-0.0632386427590085,-0.0497062771526131,0.0832288860601429,0.0927958670425854,0.119837252330041,"KelpCover_Temperate_Australia-Plantation Point South.Jervis Bay.NSW.26-11-386:KelpCover_Temperate_Australia",5,26,0.999878015624834,1.00002189542235,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Plantation Point South.Jervis Bay.NSW.26-11-386:KelpCover_Temperate_Australia",302,"Temperate Australasia"
"262","Cape Howe",0.0162420257101137,0.0394087707687117,0.65825,-0.0806426656378885,0.115897182003949,-0.0578765376287421,0.0967009379014261,-0.0498045499131678,0.0803922467217042,-0.0816069492787937,-0.0619768055620701,-0.0488837992690857,0.0819672050717155,0.0936576364832453,0.114859962594664,"KelpCover_Temperate_Australia-Greenfield Beach (Point).Jervis Bay.NSW.26-11-202:KelpCover_Temperate_Australia",5,26,1.00038872221232,1.00277436863565,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Greenfield Beach (Point).Jervis Bay.NSW.26-11-202:KelpCover_Temperate_Australia",303,"Temperate Australasia"
"263","Cape Howe",0.0167098689656299,0.045776610903675,0.635,-0.101551633399055,0.137791549441632,-0.070011925159035,0.106654834619611,-0.056898827196169,0.0913815561148281,-0.105834566236488,-0.0717964839626435,-0.0578283059574577,0.091011885700536,0.104916977681326,0.135163621548966,"KelpCover_Temperate_Australia-Outer Tubes.Jervis Bay.NSW.26-11-372:KelpCover_Temperate_Australia",5,26,0.99997152177079,1.0014499850546,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Outer Tubes.Jervis Bay.NSW.26-11-372:KelpCover_Temperate_Australia",304,"Temperate Australasia"
"264","Cape Howe",0.0176644214392174,0.0458249345787534,0.6455,-0.100051234254435,0.128217181017365,-0.0665347503492859,0.109929534123679,-0.0596252052935321,0.089847403827493,-0.0951029568675407,-0.0711107309554184,-0.0588676065039044,0.0914896217148263,0.106163656730221,0.13578726339229,"KelpCover_Australia_Victoria-Pt Hicks SW, Twofold Shelf-26-57:KelpCover_Australia_Victoria",5,25,0.999638918171241,1.00005784448103,"site_slope","Ecoregion","1900-2015","KelpCover_Australia_Victoria-Pt Hicks SW, Twofold Shelf-26-57:KelpCover_Australia_Victoria",305,"Temperate Australasia"
"265","Cape Howe",0.0180950745105139,0.0460680442193873,0.65325,-0.0978310329974127,0.132764817885973,-0.0718552125992614,0.107807101822856,-0.0497755545492259,0.101650176782838,-0.0970050212974488,-0.072428859738786,-0.0579042400752809,0.0938335509552758,0.107435044931319,0.134753499279139,"KelpCover_Temperate_Australia-Longnose South.Jervis Bay.NSW.26-11-271:KelpCover_Temperate_Australia",5,26,1.00012602460341,1.00240546909365,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Longnose South.Jervis Bay.NSW.26-11-271:KelpCover_Temperate_Australia",306,"Temperate Australasia"
"266","Cape Howe",0.0185724352547837,0.0474597325845048,0.65375,-0.102181010680632,0.143502185723239,-0.0762358674086693,0.10992021796244,-0.0563693111754709,0.100906610164978,-0.110251740235291,-0.0728487022467068,-0.0599302158898981,0.0979815605594009,0.114005462585851,0.138735381398623,"KelpCover_Australia_Victoria-Pearl Point, Twofold Shelf-26-47:KelpCover_Australia_Victoria",5,25,1.00084493028594,1.00399403534194,"site_slope","Ecoregion","1900-2015","KelpCover_Australia_Victoria-Pearl Point, Twofold Shelf-26-47:KelpCover_Australia_Victoria",307,"Temperate Australasia"
"267","Cape Howe",0.019876359925509,0.0444963097210056,0.6755,-0.0898556489950169,0.136664117008546,-0.063714469799959,0.108691436694998,-0.0595655175963698,0.0868780967187901,-0.0910722612809297,-0.0644096332612451,-0.0538028428205804,0.0935450403186849,0.108449177063738,0.135876519270725,"KelpCover_Temperate_Australia-Squally Cove (Karatine Bay East. mid East Coast).K-11-485:KelpCover_Temperate_Australia",5,26,1.00037672319618,1.00223498366873,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Squally Cove (Karatine Bay East. mid East Coast).K-11-485:KelpCover_Temperate_Australia",308,"Temperate Australasia"
"268","Cape Howe",0.0210718874842307,0.047785564126327,0.672,-0.101784031347716,0.147845240750972,-0.0735466413533267,0.109153264782895,-0.0564308528388365,0.0984858049912901,-0.101617419139082,-0.0708430455764602,-0.0575175570867257,0.0979710005363772,0.114482634320687,0.147847641158638,"KelpCover_Temperate_Australia-Hogan Island (South Beach Headland).Bass Strait.TA-11-213:KelpCover_Temperate_Australia",5,26,1.00314534803237,1.00938647833711,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Hogan Island (South Beach Headland).Bass Strait.TA-11-213:KelpCover_Temperate_Australia",309,"Temperate Australasia"
"269","Cape Howe",0.0211712760902354,0.0391305418114258,0.706,-0.0795440989440391,0.124550022190888,-0.0538271413555363,0.0982559996387563,-0.0395653031298,0.088227121433184,-0.0795194278837746,-0.053829225968356,-0.0426729611549463,0.0860202563262242,0.0982437789177611,0.124555605105385,"KelpCover_Temperate_Australia-Callala Reef West.Jervis Bay.NSW.26-11-70:KelpCover_Temperate_Australia",5,26,0.999313973762551,0.999466425290354,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Callala Reef West.Jervis Bay.NSW.26-11-70:KelpCover_Temperate_Australia",310,"Temperate Australasia"
"270","Cape Howe",0.0298160460175062,0.0430845226012369,0.748,-0.0734631940982493,0.146026204626522,-0.0568940315528139,0.110171659440814,-0.040749687336293,0.0997743210457908,-0.0801518731920117,-0.0535495777110341,-0.0406702075822412,0.100202725486231,0.113490787223955,0.140362939052344,"KelpCover_Temperate_Australia-The Docks 1/dive site gulch.Jervis Bay.NSW.26-11-509:KelpCover_Temperate_Australia",5,26,1.00113560393647,1.00411554204532,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-The Docks 1/dive site gulch.Jervis Bay.NSW.26-11-509:KelpCover_Temperate_Australia",311,"Temperate Australasia"
"271","Cape Howe",0.0344959938322422,0.0421893529551795,0.78825,-0.0791751747247831,0.134225268032536,-0.0440257381229003,0.115262239806458,-0.0330082058834183,0.103942769107755,-0.0727958328459606,-0.0476205318317257,-0.034834067633313,0.102908523499418,0.113464262466718,0.140550670576129,"KelpCover_Temperate_Australia-The Docks 3/Bay (North Black Boat Cove).Jervis Bay-11-511:KelpCover_Temperate_Australia",5,26,1.0000127561117,1.00009541505247,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-The Docks 3/Bay (North Black Boat Cove).Jervis Bay-11-511:KelpCover_Temperate_Australia",312,"Temperate Australasia"
"272","Cape Howe",0.0136774070290416,0.0451702074919587,0.60925,-0.102614655589891,0.132913503805177,-0.0691844221635428,0.105807529939638,-0.0552955523722308,0.0903744472832355,-0.100437295020233,-0.0712297218667263,-0.0580509060135346,0.0888788108066262,0.10411450889836,0.13562692113285,"KelpCover_Australia_Victoria-Point Hicks Joggle, Twofold Shelf-26-55:KelpCover_Australia_Victoria",5,25,1.00215664710934,1.00691365345586,"site_slope","Ecoregion","1900-2015","KelpCover_Australia_Victoria-Point Hicks Joggle, Twofold Shelf-26-55:KelpCover_Australia_Victoria",299,"Temperate Australasia"
"273","Cape Howe",-0.171709407322962,0.0359408261634834,0,-0.260068750145454,-0.0774486150515241,-0.245848391581318,-0.104996028999714,-0.227889451949372,-0.109390628610994,-0.261673813390582,-0.242973305779735,-0.23118992658803,-0.111988177588712,-0.101088233068982,-0.0783151384367496,"KelpCover_Temperate_Australia-Honeymoon Bay 1 km South (Blue Hole).Jervis Bay.NS-11-219:KelpCover_Temperate_Australia",5,26,1.0037766512458,1.0109687678069,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Honeymoon Bay 1 km South (Blue Hole).Jervis Bay.NS-11-219:KelpCover_Temperate_Australia",259,"Temperate Australasia"
