"X","study_ID","Study","Site","Latitude","Longitude","max_Depth","mean_Depth","min_Depth","trajectory_ID","sample_size","sample_unit_size_sq_m","year","period","rawDate","sasDate","biomass_KG_wet_per_sq_m","Stipe_Density_num_per_sq_m","individual_per_sq_m","percent_cover","biomass_KG_wet_per_sq_m_STD","Stipe_Density_num_per_sq_m_STD","individual_per_sq_m_STD","percent_cover_STD","focalKelp","focalKelp_STD","focalUnit","elapsed","ROC","len","ECOREGION","PROVINCE","REALM","StudySite","Date","DaysSince1900","YearsSince1900","Decade","stdByECOREGION","stdByECOREGIONZ","ln_stdByECOREGION","stdByREALM","stdByREALMZ","ln_stdByREALM","stdByPROVINCE","stdByPROVINCEZ","ln_stdByPROVINCE","realLatByRealm","num_years","ProvinceSite","EcoregionSite","julian","meanjul","SiteN","StudyN","ProvinceN","EcoregionN"
6203,13,"Trowbridge_etal_2013","Lough Hyne",51.5,-9.283333,3,3,3,88,1,10,1994,4,12645,1994-08-15,NA,NA,NA,10,NA,NA,NA,NA,10,NA,1,365,-0.336702697,21,"Celtic Seas","Northern European Seas","Temperate Northern Atlantic","Trowbridge_etal_2013-Lough Hyne-13-88",19940815,34559,94.6173853524983,1990,0.909090909090909,2.57405424519789,0,0.106710931941886,0.419591520750779,-2.14232149118024,0.106710931941886,0.427439172613659,-2.14232149118024,10.19698,23,"Northern European Seas:Lough Hyne","Celtic Seas:Lough Hyne",8992,11722.8095238095,786,56,8,6
6204,13,"Trowbridge_etal_2013","Lough Hyne",51.5,-9.283333,3,3,3,88,1,10,1995,5,13010,1995-08-15,NA,NA,NA,0.6,NA,NA,NA,NA,0.6,NA,1,365,-2.81533771,21,"Celtic Seas","Northern European Seas","Temperate Northern Atlantic","Trowbridge_etal_2013-Lough Hyne-13-88",19950815,34924,95.6167008898015,1990,0.0545454545454545,0.154443254711873,-1.92789164355263,0.00640265591651315,0.0251754912450468,-4.07021313473288,0.00640265591651315,0.0256463503568195,-4.07021313473288,10.19698,23,"Northern European Seas:Lough Hyne","Celtic Seas:Lough Hyne",9357,11722.8095238095,786,56,8,6
6205,13,"Trowbridge_etal_2013","Lough Hyne",51.5,-9.283333,3,3,3,88,1,10,1996,6,13376,1996-08-15,NA,NA,NA,0.4,NA,NA,NA,NA,0.4,NA,1,366,-0.404634237,21,"Celtic Seas","Northern European Seas","Temperate Northern Atlantic","Trowbridge_etal_2013-Lough Hyne-13-88",19960815,35290,96.6187542778919,1990,0.0363636363636364,0.102962169807916,-2.06142303617716,0.00426843727767544,0.0167836608300312,-4.2037445273574,0.00426843727767544,0.0170975669045464,-4.2037445273574,10.19698,23,"Northern European Seas:Lough Hyne","Celtic Seas:Lough Hyne",9723,11722.8095238095,786,56,8,6
6206,13,"Trowbridge_etal_2013","Lough Hyne",51.5,-9.283333,3,3,3,88,1,10,1997,7,13741,1997-08-15,NA,NA,NA,0,NA,NA,NA,NA,0,NA,1,365,-9999,21,"Celtic Seas","Northern European Seas","Temperate Northern Atlantic","Trowbridge_etal_2013-Lough Hyne-13-88",19970815,35655,97.6180698151951,1990,0,0,-2.39789527279837,0,0,-4.54021676397861,0,0,-4.54021676397861,10.19698,23,"Northern European Seas:Lough Hyne","Celtic Seas:Lough Hyne",10088,11722.8095238095,786,56,8,6
6207,13,"Trowbridge_etal_2013","Lough Hyne",51.5,-9.283333,3,3,3,88,1,10,1999,8,14471,1999-08-15,NA,NA,NA,0.4,NA,NA,NA,NA,0.4,NA,1,730,9999,21,"Celtic Seas","Northern European Seas","Temperate Northern Atlantic","Trowbridge_etal_2013-Lough Hyne-13-88",19990815,36385,99.6167008898015,1990,0.0363636363636364,0.102962169807916,-2.06142303617716,0.00426843727767544,0.0167836608300312,-4.2037445273574,0.00426843727767544,0.0170975669045464,-4.2037445273574,10.19698,23,"Northern European Seas:Lough Hyne","Celtic Seas:Lough Hyne",10818,11722.8095238095,786,56,8,6
6208,13,"Trowbridge_etal_2013","Lough Hyne",51.5,-9.283333,3,3,3,88,1,10,2000,9,14837,2000-08-15,NA,NA,NA,0,NA,NA,NA,NA,0,NA,1,366,-9999,21,"Celtic Seas","Northern European Seas","Temperate Northern Atlantic","Trowbridge_etal_2013-Lough Hyne-13-88",20000815,36751,100.618754277892,2000,0,0,-2.39789527279837,0,0,-4.54021676397861,0,0,-4.54021676397861,10.19698,23,"Northern European Seas:Lough Hyne","Celtic Seas:Lough Hyne",11184,11722.8095238095,786,56,8,6
6209,13,"Trowbridge_etal_2013","Lough Hyne",51.5,-9.283333,3,3,3,88,1,10,2001,10,15202,2001-08-15,NA,NA,NA,0,NA,NA,NA,NA,0,NA,1,365,NA,21,"Celtic Seas","Northern European Seas","Temperate Northern Atlantic","Trowbridge_etal_2013-Lough Hyne-13-88",20010815,37116,101.618069815195,2000,0,0,-2.39789527279837,0,0,-4.54021676397861,0,0,-4.54021676397861,10.19698,23,"Northern European Seas:Lough Hyne","Celtic Seas:Lough Hyne",11549,11722.8095238095,786,56,8,6
6210,13,"Trowbridge_etal_2013","Lough Hyne",51.5,-9.283333,3,3,3,88,1,10,2002,11,15567,2002-08-15,NA,NA,NA,0,NA,NA,NA,NA,0,NA,1,365,NA,21,"Celtic Seas","Northern European Seas","Temperate Northern Atlantic","Trowbridge_etal_2013-Lough Hyne-13-88",20020815,37481,102.617385352498,2000,0,0,-2.39789527279837,0,0,-4.54021676397861,0,0,-4.54021676397861,10.19698,23,"Northern European Seas:Lough Hyne","Celtic Seas:Lough Hyne",11914,11722.8095238095,786,56,8,6
6211,13,"Trowbridge_etal_2013","Lough Hyne",51.5,-9.283333,3,3,3,88,1,10,2003,12,15932,2003-08-15,NA,NA,NA,0.3,NA,NA,NA,NA,0.3,NA,1,365,9999,21,"Celtic Seas","Northern European Seas","Temperate Northern Atlantic","Trowbridge_etal_2013-Lough Hyne-13-88",20030815,37846,103.616700889802,2000,0.0272727272727273,0.0772216273559367,-2.13553100833088,0.00320132795825658,0.0125877456225234,-4.27785249951112,0.00320132795825658,0.0128231751784098,-4.27785249951112,10.19698,23,"Northern European Seas:Lough Hyne","Celtic Seas:Lough Hyne",12279,11722.8095238095,786,56,8,6
6212,13,"Trowbridge_etal_2013","Lough Hyne",51.5,-9.283333,3,3,3,88,1,10,2004,13,16298,2004-08-15,NA,NA,NA,0.2,NA,NA,NA,NA,0.2,NA,1,366,-0.404634237,21,"Celtic Seas","Northern European Seas","Temperate Northern Atlantic","Trowbridge_etal_2013-Lough Hyne-13-88",20040815,38212,104.618754277892,2000,0.0181818181818182,0.0514810849039578,-2.21557371600442,0.00213421863883772,0.00839183041501558,-4.35789520718466,0.00213421863883772,0.00854878345227318,-4.35789520718466,10.19698,23,"Northern European Seas:Lough Hyne","Celtic Seas:Lough Hyne",12645,11722.8095238095,786,56,8,6
6213,13,"Trowbridge_etal_2013","Lough Hyne",51.5,-9.283333,3,3,3,88,1,10,2005,14,16663,2005-08-15,NA,NA,NA,0.5,NA,NA,NA,NA,0.5,NA,1,365,0.9169183283,21,"Celtic Seas","Northern European Seas","Temperate Northern Atlantic","Trowbridge_etal_2013-Lough Hyne-13-88",20050815,38577,105.618069815195,2000,0.0454545454545455,0.128702712259895,-1.99243016469021,0.0053355465970943,0.020979576037539,-4.13475165587045,0.0053355465970943,0.0213719586306829,-4.13475165587045,10.19698,23,"Northern European Seas:Lough Hyne","Celtic Seas:Lough Hyne",13010,11722.8095238095,786,56,8,6
6214,13,"Trowbridge_etal_2013","Lough Hyne",51.5,-9.283333,3,3,3,88,1,10,2006,15,17028,2006-08-15,NA,NA,NA,0.4,NA,NA,NA,NA,0.4,NA,1,365,-0.223296389,21,"Celtic Seas","Northern European Seas","Temperate Northern Atlantic","Trowbridge_etal_2013-Lough Hyne-13-88",20060815,38942,106.617385352498,2000,0.0363636363636364,0.102962169807916,-2.06142303617716,0.00426843727767544,0.0167836608300312,-4.2037445273574,0.00426843727767544,0.0170975669045464,-4.2037445273574,10.19698,23,"Northern European Seas:Lough Hyne","Celtic Seas:Lough Hyne",13375,11722.8095238095,786,56,8,6
6215,13,"Trowbridge_etal_2013","Lough Hyne",51.5,-9.283333,3,3,3,88,1,10,2007,16,17393,2007-08-15,NA,NA,NA,0.4,NA,NA,NA,NA,0.4,NA,1,365,0,21,"Celtic Seas","Northern European Seas","Temperate Northern Atlantic","Trowbridge_etal_2013-Lough Hyne-13-88",20070815,39307,107.616700889802,2000,0.0363636363636364,0.102962169807916,-2.06142303617716,0.00426843727767544,0.0167836608300312,-4.2037445273574,0.00426843727767544,0.0170975669045464,-4.2037445273574,10.19698,23,"Northern European Seas:Lough Hyne","Celtic Seas:Lough Hyne",13740,11722.8095238095,786,56,8,6
6216,13,"Trowbridge_etal_2013","Lough Hyne",51.5,-9.283333,3,3,3,88,1,10,2008,17,17759,2008-08-15,NA,NA,NA,0.6,NA,NA,NA,NA,0.6,NA,1,366,0.404634237,21,"Celtic Seas","Northern European Seas","Temperate Northern Atlantic","Trowbridge_etal_2013-Lough Hyne-13-88",20080815,39673,108.618754277892,2000,0.0545454545454545,0.154443254711873,-1.92789164355263,0.00640265591651315,0.0251754912450468,-4.07021313473288,0.00640265591651315,0.0256463503568195,-4.07021313473288,10.19698,23,"Northern European Seas:Lough Hyne","Celtic Seas:Lough Hyne",14106,11722.8095238095,786,56,8,6
6217,13,"Trowbridge_etal_2013","Lough Hyne",51.5,-9.283333,3,3,3,88,1,10,2009,18,18124,2009-08-15,NA,NA,NA,2,NA,NA,NA,NA,2,NA,1,365,1.2047974432,21,"Celtic Seas","Northern European Seas","Temperate Northern Atlantic","Trowbridge_etal_2013-Lough Hyne-13-88",20090815,40038,109.618069815195,2000,0.181818181818182,0.514810849039578,-1.29928298413026,0.0213421863883772,0.0839183041501558,-3.4416044753105,0.0213421863883772,0.0854878345227318,-3.4416044753105,10.19698,23,"Northern European Seas:Lough Hyne","Celtic Seas:Lough Hyne",14471,11722.8095238095,786,56,8,6
6218,13,"Trowbridge_etal_2013","Lough Hyne",51.5,-9.283333,3,3,3,88,1,10,2010,19,18489,2010-08-15,NA,NA,NA,2,NA,NA,NA,NA,2,NA,1,365,0,21,"Celtic Seas","Northern European Seas","Temperate Northern Atlantic","Trowbridge_etal_2013-Lough Hyne-13-88",20100815,40403,110.617385352498,2010,0.181818181818182,0.514810849039578,-1.29928298413026,0.0213421863883772,0.0839183041501558,-3.4416044753105,0.0213421863883772,0.0854878345227318,-3.4416044753105,10.19698,23,"Northern European Seas:Lough Hyne","Celtic Seas:Lough Hyne",14836,11722.8095238095,786,56,8,6
6219,13,"Trowbridge_etal_2013","Lough Hyne",51.5,-9.283333,3,3,3,88,1,10,2011,20,18854,2011-08-15,NA,NA,NA,9,NA,NA,NA,NA,9,NA,1,365,1.5051075868,21,"Celtic Seas","Northern European Seas","Temperate Northern Atlantic","Trowbridge_etal_2013-Lough Hyne-13-88",20110815,40768,111.616700889802,2010,0.818181818181818,2.3166488206781,-0.0953101798043248,0.0960398387476973,0.377632368675701,-2.23763167098457,0.0960398387476973,0.384695255352293,-2.23763167098457,10.19698,23,"Northern European Seas:Lough Hyne","Celtic Seas:Lough Hyne",15201,11722.8095238095,786,56,8,6
6220,13,"Trowbridge_etal_2013","Lough Hyne",51.5,-9.283333,3,3,3,88,1,10,2012,21,19220,2012-08-15,NA,NA,NA,5,NA,NA,NA,NA,5,NA,1,366,-0.586582184,21,"Celtic Seas","Northern European Seas","Temperate Northern Atlantic","Trowbridge_etal_2013-Lough Hyne-13-88",20120815,41134,112.618754277892,2010,0.454545454545455,1.28702712259895,-0.606135803570316,0.053355465970943,0.20979576037539,-2.74845729475056,0.053355465970943,0.213719586306829,-2.74845729475056,10.19698,23,"Northern European Seas:Lough Hyne","Celtic Seas:Lough Hyne",15567,11722.8095238095,786,56,8,6
6542,20,"Norway_monitoring_kelp_data","A02",59.0267,10.5268,30,16.067,3,1,15,4,1994,1,12560,1994-05-22,NA,NA,NA,3.2,NA,NA,NA,7.123402,3.2,7.1234020765,1,NA,NA,16,"North Sea","Northern European Seas","Temperate Northern Atlantic","Norway_monitoring_kelp_data-A02-20-1",19940522,34474,94.3846680355921,1990,0.0376716808371977,0.16305876441418,-3.00691292274227,0.0341474982214035,0.134269286640249,-3.10513223868929,0.0341474982214035,0.136780535236371,-3.10513223868929,17.72368,16,"Northern European Seas:A02","North Sea:A02",8907,11904.5,550,42,8,18
6543,20,"Norway_monitoring_kelp_data","A02",59.0267,10.5268,30,16.067,3,1,15,4,1995,2,12925,1995-05-22,NA,NA,NA,3.2,NA,NA,NA,5.492852,3.2,5.4928524986,1,365,0,16,"North Sea","Northern European Seas","Temperate Northern Atlantic","Norway_monitoring_kelp_data-A02-20-1",19950522,34839,95.3839835728953,1990,0.0376716808371977,0.16305876441418,-3.00691292274227,0.0341474982214035,0.134269286640249,-3.10513223868929,0.0341474982214035,0.136780535236371,-3.10513223868929,17.72368,16,"Northern European Seas:A02","North Sea:A02",9272,11904.5,550,42,8,18
6544,20,"Norway_monitoring_kelp_data","A02",59.0267,10.5268,30,16.067,3,1,15,4,1996,3,13304,1996-06-04,NA,NA,NA,2.733333,NA,NA,NA,5.294427,2.7333333333,5.2944265394,1,379,-0.151910216,16,"North Sea","Northern European Seas","Temperate Northern Atlantic","Norway_monitoring_kelp_data-A02-20-1",19960604,35218,96.4216290212183,1990,0.0321778940480473,0.139279361268747,-3.12469595840758,0.0291676547304264,0.114688349003814,-3.2229152743546,0.0291676547304264,0.116833373846309,-3.2229152743546,17.72368,16,"Northern European Seas:A02","North Sea:A02",9651,11904.5,550,42,8,18
6545,20,"Norway_monitoring_kelp_data","A02",59.0267,10.5268,30,16.067,3,1,15,4,1997,4,13668,1997-06-03,NA,NA,NA,3.2,NA,NA,NA,7.123402,3.2,7.1234020765,1,364,0.1581702524,16,"North Sea","Northern European Seas","Temperate Northern Atlantic","Norway_monitoring_kelp_data-A02-20-1",19970603,35582,97.4182067077344,1990,0.0376716808371977,0.16305876441418,-3.00691292274227,0.0341474982214035,0.134269286640249,-3.10513223868929,0.0341474982214035,0.136780535236371,-3.10513223868929,17.72368,16,"Northern European Seas:A02","North Sea:A02",10015,11904.5,550,42,8,18
6546,20,"Norway_monitoring_kelp_data","A02",59.0267,10.5268,30,16.067,3,1,15,4,1998,5,14030,1998-05-31,NA,NA,NA,4.8,NA,NA,NA,8.841461,4.8,8.8414607714,1,362,0.4091053335,16,"North Sea","Northern European Seas","Temperate Northern Atlantic","Norway_monitoring_kelp_data-A02-20-1",19980531,35944,98.4093086926762,1990,0.0565075212557966,0.24458814662127,-2.68413953047922,0.0512212473321052,0.201403929960374,-2.78235884642624,0.0512212473321052,0.205170802854556,-2.78235884642624,17.72368,16,"Northern European Seas:A02","North Sea:A02",10377,11904.5,550,42,8,18
6547,20,"Norway_monitoring_kelp_data","A02",59.0267,10.5268,30,16.067,3,1,15,4,2000,6,14764,2000-06-03,NA,NA,NA,2.4,NA,NA,NA,4.968472,2.4,4.9684720273,1,734,-0.344920991,16,"North Sea","Northern European Seas","Temperate Northern Atlantic","Norway_monitoring_kelp_data-A02-20-1",20000603,36678,100.418891170431,2000,0.0282537606278983,0.122294073310635,-3.21822201640947,0.0256106236660526,0.100701964980187,-3.3164413323565,0.0256106236660526,0.102585401427278,-3.3164413323565,17.72368,16,"Northern European Seas:A02","North Sea:A02",11111,11904.5,550,42,8,18
6548,20,"Norway_monitoring_kelp_data","A02",59.0267,10.5268,30,16.067,3,1,15,4,2001,7,15127,2001-06-01,NA,NA,NA,2.566667,NA,NA,NA,5.341437,2.5666666667,5.3414372954,1,363,0.0675554555,16,"North Sea","Northern European Seas","Temperate Northern Atlantic","Norway_monitoring_kelp_data-A02-20-1",20010601,37041,101.41273100616,2000,0.0302158273385614,0.130786717292239,-3.17036599522249,0.0273891391987731,0.107695156994099,-3.26858531116951,0.0273891391987731,0.109709387638931,-3.26858531116951,17.72368,16,"Northern European Seas:A02","North Sea:A02",11474,11904.5,550,42,8,18
6549,20,"Norway_monitoring_kelp_data","A02",59.0267,10.5268,30,16.067,3,1,15,4,2002,8,15527,2002-07-06,NA,NA,NA,3.366667,NA,NA,NA,7.369015,3.3666666667,7.3690149242,1,400,0.2477445961,16,"North Sea","Northern European Seas","Temperate Northern Atlantic","Norway_monitoring_kelp_data-A02-20-1",20020706,37441,102.507871321013,2000,0.0396337475478609,0.171551408395784,-2.96799750648496,0.035926013754124,0.141262478654161,-3.06621682243198,0.035926013754124,0.143904521448023,-3.06621682243198,17.72368,16,"Northern European Seas:A02","North Sea:A02",11874,11904.5,550,42,8,18
6550,20,"Norway_monitoring_kelp_data","A02",59.0267,10.5268,30,16.067,3,1,15,4,2003,9,15857,2003-06-01,NA,NA,NA,10.8,NA,NA,NA,26.34442,10.8,26.344422017,1,330,1.2901327284,16,"North Sea","Northern European Seas","Temperate Northern Atlantic","Norway_monitoring_kelp_data-A02-20-1",20030601,37771,103.411362080767,2000,0.127141922825542,0.550323329897857,-1.97389791655997,0.115247806497237,0.453158842410842,-2.07211723250699,0.115247806497237,0.461634306422752,-2.07211723250699,17.72368,16,"Northern European Seas:A02","North Sea:A02",12204,11904.5,550,42,8,18
6551,20,"Norway_monitoring_kelp_data","A02",59.0267,10.5268,30,16.067,3,1,15,4,2004,10,16107,2004-02-06,NA,NA,NA,2.4,NA,NA,NA,4.968472,2.4,4.9684720273,1,250,-2.197457077,16,"North Sea","Northern European Seas","Temperate Northern Atlantic","Norway_monitoring_kelp_data-A02-20-1",20040206,38021,104.09582477755,2000,0.0282537606278983,0.122294073310635,-3.21822201640947,0.0256106236660526,0.100701964980187,-3.3164413323565,0.0256106236660526,0.102585401427278,-3.3164413323565,17.72368,16,"Northern European Seas:A02","North Sea:A02",12454,11904.5,550,42,8,18
6552,20,"Norway_monitoring_kelp_data","A02",59.0267,10.5268,30,16.067,3,1,15,4,2005,11,16607,2005-06-20,NA,NA,NA,10.8,NA,NA,NA,24.41955,10.8,24.419547205,1,500,1.0987285383,16,"North Sea","Northern European Seas","Temperate Northern Atlantic","Norway_monitoring_kelp_data-A02-20-1",20050620,38521,105.464750171116,2000,0.127141922825542,0.550323329897857,-1.97389791655997,0.115247806497237,0.453158842410842,-2.07211723250699,0.115247806497237,0.461634306422752,-2.07211723250699,17.72368,16,"Northern European Seas:A02","North Sea:A02",12954,11904.5,550,42,8,18
6553,20,"Norway_monitoring_kelp_data","A02",59.0267,10.5268,30,16.067,3,1,15,4,2006,12,16952,2006-05-31,NA,NA,NA,11.6,NA,NA,NA,26.56475,11.6,26.564745703,1,345,0.0756532945,16,"North Sea","Northern European Seas","Temperate Northern Atlantic","Norway_monitoring_kelp_data-A02-20-1",20060531,38866,106.409308692676,2000,0.136559843034842,0.591088021001402,-1.90830063407416,0.123784681052588,0.486726164070904,-2.00651995002118,0.123784681052588,0.495829440231844,-2.00651995002118,17.72368,16,"Northern European Seas:A02","North Sea:A02",13299,11904.5,550,42,8,18
6554,20,"Norway_monitoring_kelp_data","A02",59.0267,10.5268,30,16.067,3,1,15,4,2007,13,17323,2007-06-06,NA,NA,NA,12.2,NA,NA,NA,27.92388,12.2,27.923876112,1,371,0.0496492434,16,"North Sea","Northern European Seas","Temperate Northern Atlantic","Norway_monitoring_kelp_data-A02-20-1",20070606,39237,107.425051334702,2000,0.143623283191816,0.621661539329061,-1.86178061843926,0.130187336969101,0.511901655315951,-1.95999993438629,0.130187336969101,0.521475790588664,-1.95999993438629,17.72368,16,"Northern European Seas:A02","North Sea:A02",13670,11904.5,550,42,8,18
6555,20,"Norway_monitoring_kelp_data","A02",59.0267,10.5268,30,16.067,3,1,15,4,2008,14,17680,2008-05-28,NA,NA,NA,10.8,NA,NA,NA,23.99464,10.8,23.994642259,1,357,-0.124706599,16,"North Sea","Northern European Seas","Temperate Northern Atlantic","Norway_monitoring_kelp_data-A02-20-1",20080528,39594,108.402464065708,2000,0.127141922825542,0.550323329897857,-1.97389791655997,0.115247806497237,0.453158842410842,-2.07211723250699,0.115247806497237,0.461634306422752,-2.07211723250699,17.72368,16,"Northern European Seas:A02","North Sea:A02",14027,11904.5,550,42,8,18
6556,20,"Norway_monitoring_kelp_data","A02",59.0267,10.5268,30,16.067,3,1,15,4,2009,15,18074,2009-06-26,NA,NA,NA,14.76667,NA,NA,NA,32.54166,14.766666667,32.541658283,1,394,0.2899994654,16,"North Sea","Northern European Seas","Temperate Northern Atlantic","Norway_monitoring_kelp_data-A02-20-1",20090626,39988,109.481177275838,2000,0.17383911053391,0.752448256636586,-1.68409944118067,0.157576476171075,0.619596812322637,-1.78231875712769,0.157576476171075,0.631185178240418,-1.78231875712769,17.72368,16,"Northern European Seas:A02","North Sea:A02",14421,11904.5,550,42,8,18
6557,20,"Norway_monitoring_kelp_data","A02",59.0267,10.5268,30,16.067,3,1,15,4,2010,16,18415,2010-06-02,NA,NA,NA,18.4,NA,NA,NA,44.30705,18.4,44.307045554,1,341,0.2356218927,16,"North Sea","Northern European Seas","Temperate Northern Atlantic","Norway_monitoring_kelp_data-A02-20-1",20100602,40329,110.414784394251,2010,0.216612164813887,0.937587895381535,-1.47672438196231,0.19634811477307,0.772048398181434,-1.57494369790933,0.19634811477307,0.786488077609132,-1.57494369790933,17.72368,16,"Northern European Seas:A02","North Sea:A02",14762,11904.5,550,42,8,18
6558,20,"Norway_monitoring_kelp_data","A03",59.0432,10.2963,30,16.067,3,2,15,4,1990,1,11094,1990-05-17,NA,NA,NA,1.6,NA,NA,NA,4.222389,1.6,4.2223893033,1,NA,NA,20,"North Sea","Northern European Seas","Temperate Northern Atlantic","Norway_monitoring_kelp_data-A03-20-2",19900517,33008,90.3709787816564,1990,0.0188358404185989,0.08152938220709,-3.48648600300415,0.0170737491107017,0.0671346433201247,-3.58470531895118,0.0170737491107017,0.0683902676181854,-3.58470531895118,17.74018,20,"Northern European Seas:A03","North Sea:A03",7441,11255.75,551,42,8,18
6559,20,"Norway_monitoring_kelp_data","A03",59.0432,10.2963,30,16.067,3,2,15,4,1991,2,11467,1991-05-25,NA,NA,NA,1.6,NA,NA,NA,4.222389,1.6,4.2223893033,1,373,0,20,"North Sea","Northern European Seas","Temperate Northern Atlantic","Norway_monitoring_kelp_data-A03-20-2",19910525,33381,91.3921971252567,1990,0.0188358404185989,0.08152938220709,-3.48648600300415,0.0170737491107017,0.0671346433201247,-3.58470531895118,0.0170737491107017,0.0683902676181854,-3.58470531895118,17.74018,20,"Northern European Seas:A03","North Sea:A03",7814,11255.75,551,42,8,18
6560,20,"Norway_monitoring_kelp_data","A03",59.0432,10.2963,30,16.067,3,2,15,4,1993,3,12207,1993-06-03,NA,NA,NA,28.4,NA,NA,NA,53.21895,28.4,53.218954733,1,740,1.4197294726,20,"North Sea","Northern European Seas","Temperate Northern Atlantic","Norway_monitoring_kelp_data-A03-20-2",19930603,34121,93.4182067077344,1990,0.33433616743013,1.44714653417585,-1.06100277368695,0.303059046714956,1.19163991893221,-1.15922208963398,0.303059046714956,1.21392725022279,-1.15922208963398,17.74018,20,"Northern European Seas:A03","North Sea:A03",8554,11255.75,551,42,8,18
6561,20,"Norway_monitoring_kelp_data","A03",59.0432,10.2963,30,16.067,3,2,15,4,1994,4,12561,1994-05-23,NA,NA,NA,7,NA,NA,NA,17.84457,7,17.844567,1,354,-1.444985744,20,"North Sea","Northern European Seas","Temperate Northern Atlantic","Norway_monitoring_kelp_data-A03-20-2",19940523,34475,94.3874058863792,1990,0.08240680183137,0.356691047156019,-2.36255590635175,0.0746976523593201,0.293714064525545,-2.46077522229878,0.0746976523593201,0.299207420829561,-2.46077522229878,17.74018,20,"Northern European Seas:A03","North Sea:A03",8908,11255.75,551,42,8,18
6562,20,"Norway_monitoring_kelp_data","A03",59.0432,10.2963,30,16.067,3,2,15,4,1995,5,12924,1995-05-21,NA,NA,NA,26.93333,NA,NA,NA,37.56749,26.933333333,37.567494815,1,363,1.3558065187,20,"North Sea","Northern European Seas","Temperate Northern Atlantic","Norway_monitoring_kelp_data-A03-20-2",19950521,34838,95.3812457221081,1990,0.317069980375823,1.3724112671357,-1.1121767292236,0.287408110026589,1.13009982920811,-1.21039604517062,0.287408110026589,1.15123617155854,-1.21039604517062,17.74018,20,"Northern European Seas:A03","North Sea:A03",9271,11255.75,551,42,8,18
6563,20,"Norway_monitoring_kelp_data","A03",59.0432,10.2963,30,16.067,3,2,15,4,1996,6,13307,1996-06-07,NA,NA,NA,8.133333,NA,NA,NA,18.87976,8.1333333333,18.879757363,1,383,-1.141901038,20,"North Sea","Northern European Seas","Temperate Northern Atlantic","Norway_monitoring_kelp_data-A03-20-2",19960607,35221,96.4298425735797,1990,0.0957488554608185,0.414441026217675,-2.23006672330932,0.0867915579790448,0.341267770209235,-2.32828603925635,0.0867915579790448,0.347650527057684,-2.32828603925635,17.74018,20,"Northern European Seas:A03","North Sea:A03",9654,11255.75,551,42,8,18
6564,20,"Norway_monitoring_kelp_data","A03",59.0432,10.2963,30,16.067,3,2,15,4,1997,7,13667,1997-06-02,NA,NA,NA,14.8,NA,NA,NA,27.83164,14.8,27.831636675,1,360,0.6073867421,20,"North Sea","Northern European Seas","Temperate Northern Atlantic","Norway_monitoring_kelp_data-A03-20-2",19970602,35581,97.4154688569473,1990,0.17423152387204,0.754146785415582,-1.68198750799867,0.157932179273991,0.620995450711153,-1.78020682394569,0.157932179273991,0.632609975468215,-1.78020682394569,17.74018,20,"Northern European Seas:A03","North Sea:A03",10014,11255.75,551,42,8,18
6565,20,"Norway_monitoring_kelp_data","A03",59.0432,10.2963,30,16.067,3,2,15,4,1998,8,14024,1998-05-25,NA,NA,NA,18.6,NA,NA,NA,27.80236,18.6,27.802363723,1,357,0.2338156571,20,"North Sea","Northern European Seas","Temperate Northern Atlantic","Norway_monitoring_kelp_data-A03-20-2",19980525,35938,98.3928815879535,1990,0.218966644866212,0.947779068157421,-1.46646788179512,0.198482333411908,0.780440228596449,-1.56468719774214,0.198482333411908,0.795036861061406,-1.56468719774214,17.74018,20,"Northern European Seas:A03","North Sea:A03",10371,11255.75,551,42,8,18
6566,20,"Norway_monitoring_kelp_data","A03",59.0432,10.2963,30,16.067,3,2,15,4,1999,9,14404,1999-06-09,NA,NA,NA,8.133333,NA,NA,NA,17.64174,8.1333333333,17.641738927,1,380,-0.795082676,20,"North Sea","Northern European Seas","Temperate Northern Atlantic","Norway_monitoring_kelp_data-A03-20-2",19990609,36318,99.4332648870637,1990,0.0957488554608185,0.414441026217675,-2.23006672330932,0.0867915579790448,0.341267770209235,-2.32828603925635,0.0867915579790448,0.347650527057684,-2.32828603925635,17.74018,20,"Northern European Seas:A03","North Sea:A03",10751,11255.75,551,42,8,18
6567,20,"Norway_monitoring_kelp_data","A03",59.0432,10.2963,30,16.067,3,2,15,4,2000,10,14765,2000-06-04,NA,NA,NA,3.2,NA,NA,NA,5.492852,3.2,5.4928524986,1,361,-0.943801987,20,"North Sea","Northern European Seas","Temperate Northern Atlantic","Norway_monitoring_kelp_data-A03-20-2",20000604,36679,100.421629021218,2000,0.0376716808371977,0.16305876441418,-3.00691292274227,0.0341474982214035,0.134269286640249,-3.10513223868929,0.0341474982214035,0.136780535236371,-3.10513223868929,17.74018,20,"Northern European Seas:A03","North Sea:A03",11112,11255.75,551,42,8,18
